iraq	ottoman	ottoman
wider	wider	wider
younger	perkins	perkins
worse	convinces	convinces
bigger	tennessee	tennessee
brighter	performers	performers
cheaper	presses	convinces
colder	better	better
cooler	better	better
deeper	drilled	drilled
easier	better	better
faster	256	better
better	better	better
greater	subordinated	subordinated
harder	harder	harder
heavier	softer	softer
higher	school	school
hotter	r&b/hip-hop	r&b/hip-hop
louder	laugh	connie
lower	quantities	quantities
newer	york	cuba
older	physically	physically
quicker	physically	physically
safer	avoidance	blackout
sharper	curvature	curvature
shorter	avoidance	avoidance
simpler	abstracted	abstracted
slower	accelerated	accelerated
smaller	undergone	vocation
smarter	android	android
stronger	willingness	willingness
taller	android	android
tighter	dehydrogenase	dehydrogenase
tougher	suzanne	suzanne
warmer	cooler	arsenic
weaker	sd	sd
wider	shutter	shutter
younger	stranger	stranger
worse	pet	pet
bigger	bk	bk
brighter	planets	planets
cheaper	berkshire	berkshire
colder	colder	blackout
cooler	youthful	youthful
deeper	moon's	moon's
easier	can	can
faster	curvature	curvature
better	can	vocation
greater	worsened	worsened
harder	no	no
heavier	fleets	isil
higher	higher	higher
hotter	pepsi	pepsi
larger	400	economies
lower	!align="right	!align="right
newer	!align="right	!align="right
older	!align="right	!align="right
quicker	!align="right	!align="right
safer	!align="right	!align="right
sharper	!align="right	!align="right
shorter	!align="right	!align="right
simpler	!align="right	!align="right
slower	!align="right	!align="right
smaller	!align="right	!align="right
smarter	!align="right	!align="right
stronger	!align="right	!align="right
taller	!align="right	!align="right
tighter	!align="right	!align="right
tougher	!align="right	!align="right
warmer	!align="right	!align="right
weaker	!align="right	!align="right
wider	!align="right	!align="right
younger	!align="right	!align="right
worse	!align="right	!align="right
bigger	!align="right	!align="right
brighter	!align="right	!align="right
cheaper	!align="right	!align="right
colder	!align="right	!align="right
cooler	!align="right	!align="right
deeper	!align="right	!align="right
easier	!align="right	!align="right
faster	!align="right	!align="right
better	!align="right	!align="right
greater	!align="right	!align="right
harder	!align="right	!align="right
heavier	!align="right	!align="right
higher	!align="right	!align="right
hotter	!align="right	!align="right
larger	!align="right	!align="right
longer	!align="right	!align="right
newer	flushing	flushing
older	lived	lived
quicker	partnering	partnering
safer	soldiers	confederation
sharper	appellate	appellate
shorter	length	altogether
simpler	appellate	appellate
slower	respectable	silly
smaller	smaller	administrative
smarter	sunshine	sunshine
stronger	confederation	confederation
taller	oblong	oblong
tighter	finley	finley
tougher	charming	shoot-out
warmer	fossils	fossils
weaker	fossils	fossils
wider	sepals	sepals
younger	gay	gay
worse	altogether	altogether
bigger	bk	bk
brighter	whitish	partnering
cheaper	unorthodox	unorthodox
colder	upper	cave
cooler	sunshine	sunshine
deeper	altogether	altogether
easier	interesting	waterfront
faster	128	confederation
better	perfectly	perfectly
greater	confederation	confederation
harder	appellate	appellate
heavier	softer	softer
higher	school	9-12
hotter	r&b	partnering
larger	surrounding	surrounding
longer	stamens	length
louder	fossils	finley
older	older	older
quicker	inexpensive	32-bit
safer	validation	palms
sharper	concentric	concentric
shorter	gently	gently
simpler	concentric	concentric
slower	speeds	storing
smaller	smaller	concentric
smarter	strokes	strokes
stronger	peripheral	hypertension
taller	palms	palms
tighter	longhorns	longhorns
tougher	bracket	bracket
warmer	mild	mild
weaker	controllers	controllers
wider	concentric	concentric
younger	younger	younger
worse	verbs	verbs
bigger	bracket	strokes
brighter	whitish	whitish
cheaper	inexpensive	inexpensive
colder	winters	winters
cooler	kppen	kppen
deeper	nature	nature
easier	extremes	extremes
faster	concentric	concentric
better	quality	quality
greater	rods	rods
harder	concentric	concentric
heavier	launcher	decks
higher	hypertension	hypertension
hotter	charts	palms
larger	concentric	concentric
longer	stamens	stamens
louder	you	you
lower	disadvantages	disadvantages
quicker	32-bit	32-bit
safer	household	compliant
sharper	surrogate	surrogate
shorter	relativity	relativity
simpler	rectangle	modulation
slower	filter	filter
smaller	size	size
smarter	plug-in	plug-in
stronger	non-families	non-families
taller	size	size
tighter	non-families	non-families
tougher	theres	theres
warmer	colder	colder
weaker	non-families	modulation
wider	size	size
younger	younger	younger
worse	surrogate	surrogate
bigger	loser	loser
brighter	younger	surrogate
cheaper	non-families	non-families
colder	colder	colder
cooler	modulation	modulation
deeper	modulation	modulation
easier	profiling	profiling
faster	modulation	modulation
better	better	deprivation
greater	capitalize	capitalize
harder	textures	textures
heavier	pinned	modulation
higher	precipitation	precipitation
hotter	household	household
larger	size	size
longer	size	shorter
louder	non-families	non-families
lower	size	size
newer	revamped	songwriters
safer	mental	mental
sharper	rises	rises
shorter	driver	rises
simpler	linear	ordinary
slower	faster	faster
smaller	around	around
smarter	geothermal	geothermal
stronger	rises	rises
taller	feet	evergreen
tighter	gonzalez	gonzalez
tougher	rot	rot
warmer	cooler	cooler
weaker	lowering	lowering
wider	th	th
younger	th	mental
worse	loneliness	loneliness
bigger	tons	tons
brighter	ochreous	friar
cheaper	regulating	regulating
colder	winters	winters
cooler	loves	loves
deeper	deeper	deeper
easier	casual	casual
faster	driver	driver
better	better	better
greater	glorious	glorious
harder	detonated	detonated
heavier	heavier	heavier
higher	school	school
hotter	heated	heated
larger	small	small
longer	1520	1520
louder	octave	octave
lower	lowering	lowering
newer	ching	ching
older	around	around
sharper	osborn	frontal
shorter	apical	apical
simpler	diagonal	diagonal
slower	fast	fast
smaller	large	large
smarter	breeding	breeding
stronger	similarities	similarities
taller	sepals	sepals
tighter	acetate	nucleus
tougher	sykes	sykes
warmer	colder	colder
weaker	ph	frontal
wider	variety	variety
younger	anarchist	anarchist
worse	eager	eager
bigger	chill	chill
brighter	ochreous	shiny
cheaper	bonded	bonded
colder	colder	colder
cooler	acetate	acetate
deeper	apical	apical
easier	eager	eager
faster	fourier	fourier
better	eager	eager
greater	coast	coast
harder	textures	textures
heavier	frontal	frontal
higher	school	duluth
hotter	chill	chill
larger	larger	larger
longer	stamens	stamens
louder	laugh	laugh
lower	chill	chill
newer	york	york
older	1735	mainland
quicker	hack	hack
shorter	!align="right	!align="right
simpler	!align="right	!align="right
slower	!align="right	!align="right
smaller	!align="right	!align="right
smarter	!align="right	!align="right
stronger	!align="right	!align="right
taller	!align="right	!align="right
tighter	!align="right	!align="right
tougher	!align="right	!align="right
warmer	!align="right	!align="right
weaker	!align="right	!align="right
wider	!align="right	!align="right
younger	!align="right	!align="right
worse	!align="right	!align="right
bigger	!align="right	!align="right
brighter	!align="right	!align="right
cheaper	!align="right	!align="right
colder	!align="right	!align="right
cooler	!align="right	!align="right
deeper	!align="right	!align="right
easier	!align="right	!align="right
faster	!align="right	!align="right
better	!align="right	!align="right
greater	!align="right	!align="right
harder	!align="right	!align="right
heavier	!align="right	!align="right
higher	!align="right	!align="right
hotter	!align="right	!align="right
larger	!align="right	!align="right
longer	!align="right	!align="right
louder	!align="right	!align="right
lower	!align="right	!align="right
newer	!align="right	!align="right
older	!align="right	!align="right
quicker	!align="right	!align="right
safer	!align="right	!align="right
simpler	simplest	simplest
slower	smaller	greater
smaller	smaller	smaller
smarter	smaller	touch
stronger	authentication	authentication
taller	smaller	smaller
tighter	cong	cong
tougher	smaller	smaller
warmer	temperature	thinner
weaker	smaller	smaller
wider	smaller	smaller
younger	perkins	perkins
worse	smaller	smaller
bigger	smaller	smaller
brighter	paler	thinner
cheaper	filipinos	filipinos
colder	smaller	smaller
cooler	temperatures	temperatures
deeper	smaller	smaller
easier	can	can
faster	conventional	conventional
better	greater	better
greater	greater	greater
harder	smaller	smaller
heavier	heavier	heavier
higher	higher	higher
hotter	r&b/hip-hop	r&b/hip-hop
larger	smaller	smaller
longer	smaller	smaller
louder	stylish	stylish
lower	disadvantages	disadvantages
newer	migrate	migrate
older	smaller	smaller
quicker	smaller	smaller
safer	safer	safer
sharper	smaller	smaller
slower	fast	forecast
smaller	smaller	smaller
smarter	android	dhabi
stronger	masses	masses
taller	taller	taller
tighter	quarterback	quarterback
tougher	marietta	tortured
warmer	neon	neon
weaker	forecast	forecast
wider	proportions	proportions
younger	venus	venus
worse	forecast	forecast
bigger	neon	kelly
brighter	neon	neon
cheaper	14,000	14,000
colder	colder	forecast
cooler	lucky	lucky
deeper	deepest	psychic
easier	lucky	lucky
faster	awaited	awaited
better	awaited	awaited
greater	upland	land
harder	women	women
heavier	rains	rains
higher	matriculated	matriculated
hotter	chart	chart
larger	smaller	smaller
longer	claws	claws
louder	viet	neon
lower	forecast	forecast
newer	lucky	lucky
older	bedroom	bedroom
quicker	replacement	awaited
safer	women	women
sharper	dynamics	dynamics
shorter	aladdin	aladdin
smaller	smaller	smaller
smarter	laptop	gps
stronger	criticisms	criticisms
taller	shrub	climates
tighter	cpu	cpu
tougher	redesigned	redesigned
warmer	climates	climates
weaker	cpu	cpu
wider	sepals	sepals
younger	teenage	teenage
worse	jeep	jeep
bigger	cass	cass
brighter	paler	paler
cheaper	laptop	laptop
colder	climates	climates
cooler	climates	climates
deeper	klaus	klaus
easier	climates	climates
faster	cache	mitchell's
better	delicious	delicious
greater	fortresses	fortresses
harder	eternity	eternity
heavier	derrick	derrick
higher	climates	climates
hotter	climates	climates
larger	larger	larger
longer	sepals	sepals
louder	acoustic	acoustic
lower	climates	climates
newer	redesigned	redesigned
older	reprise	reprise
quicker	cpu	cpu
safer	climates	lambda
sharper	overlap	overlap
shorter	overlap	overlap
simpler	laptop	laptop
smarter	uav	uav
stronger	closer	signatures
taller	tallest	tallest
tighter	throttle	throttle
tougher	metacritic	metacritic
warmer	stacks	stacks
weaker	fragmentation	fragmentation
wider	width	width
younger	alphonse	alphonse
worse	magnitude	renumbered
bigger	fbs	fbs
brighter	infrared	infrared
cheaper	cheaper	cheaper
colder	colder	throttle
cooler	throttle	throttle
deeper	harbour	harbour
easier	magnitude	magnitude
faster	uav	uav
better	better	better
greater	britain	britain
harder	textures	textures
heavier	heaviest	heaviest
higher	magnitude	arbor
hotter	r&b/hip-hop	r&b/hip-hop
larger	larger	larger
longer	stamens	stamens
louder	adjectives	adjectives
lower	magnitude	magnitude
newer	upstate	ottawa
older	barns	ottawa
quicker	32-bit	32-bit
safer	signatures	signatures
sharper	throttle	throttle
shorter	shorter	shorter
simpler	geometrical	geometrical
slower	magnitude	magnitude
stronger	!align="right	!align="right
taller	!align="right	!align="right
tighter	!align="right	!align="right
tougher	!align="right	!align="right
warmer	!align="right	!align="right
weaker	!align="right	!align="right
wider	!align="right	!align="right
younger	!align="right	!align="right
worse	!align="right	!align="right
bigger	!align="right	!align="right
brighter	!align="right	!align="right
cheaper	!align="right	!align="right
colder	!align="right	!align="right
cooler	!align="right	!align="right
deeper	!align="right	!align="right
easier	!align="right	!align="right
faster	!align="right	!align="right
better	!align="right	!align="right
greater	!align="right	!align="right
harder	!align="right	!align="right
heavier	!align="right	!align="right
higher	!align="right	!align="right
hotter	!align="right	!align="right
larger	!align="right	!align="right
longer	!align="right	!align="right
louder	!align="right	!align="right
lower	!align="right	!align="right
newer	!align="right	!align="right
older	!align="right	!align="right
quicker	!align="right	!align="right
safer	!align="right	!align="right
sharper	!align="right	!align="right
shorter	!align="right	!align="right
simpler	!align="right	!align="right
slower	!align="right	!align="right
smaller	!align="right	!align="right
taller	fashioned	fashioned
tighter	inhibits	inhibits
tougher	sykes	sykes
warmer	warmer	warmer
weaker	anemia	devolved
wider	broad	broad
younger	planet	planet
worse	fashioned	fashioned
bigger	walmart	walmart
brighter	ivy	planet
cheaper	fashioned	beer
colder	milk	milk
cooler	warmer	warmer
deeper	than	than
easier	easier	easier
faster	tire	tire
better	fashioned	fashioned
greater	fashioned	fashioned
harder	fashioned	fashioned
heavier	metal	metal
higher	ivy	ivy
hotter	fashioned	fashioned
larger	larger	larger
longer	shorter	shorter
louder	screaming	acoustic
lower	than	than
newer	designation	designation
older	fashioned	fashioned
quicker	175	175
safer	than	than
sharper	fashioned	fashioned
shorter	shorter	shorter
simpler	simplest	fashioned
slower	fashioned	fashioned
smaller	milk	milk
smarter	fashioned	fashioned
tighter	linebacker	linebacker
tougher	bunch	bunch
warmer	temperature	pleasant
weaker	partido	counseling
wider	corners	corners
younger	adulthood	adulthood
worse	prices	prices
bigger	rochelle	rochelle
brighter	emit	emit
cheaper	priced	priced
colder	warm	happening
cooler	darkness	darkness
deeper	nature	nature
easier	can	mailing
faster	conventional	conventional
better	complain	priced
greater	painters	rochelle
harder	priced	priced
heavier	heavier	mainstay
higher	higher	higher
hotter	billboard	billboard
larger	larger	adjacent
longer	wide	nasal
louder	you	you
lower	prices	prices
newer	priced	priced
older	tombstone	decade
quicker	flashing	flashing
safer	manpower	priced
sharper	prices	prices
shorter	bunch	bunch
simpler	diagonal	diagonal
slower	peloton	peloton
smaller	adjacent	adjacent
smarter	touch	touch
stronger	weakened	weakened
tougher	!align="right	!align="right
warmer	!align="right	!align="right
weaker	!align="right	!align="right
wider	!align="right	!align="right
younger	!align="right	!align="right
worse	!align="right	!align="right
bigger	!align="right	!align="right
brighter	!align="right	!align="right
cheaper	!align="right	!align="right
colder	!align="right	!align="right
cooler	!align="right	!align="right
deeper	!align="right	!align="right
easier	!align="right	!align="right
faster	!align="right	!align="right
better	!align="right	!align="right
greater	!align="right	!align="right
harder	!align="right	!align="right
heavier	!align="right	!align="right
higher	!align="right	!align="right
hotter	!align="right	!align="right
larger	!align="right	!align="right
longer	!align="right	!align="right
louder	!align="right	!align="right
lower	!align="right	!align="right
newer	!align="right	!align="right
older	!align="right	!align="right
quicker	!align="right	!align="right
safer	!align="right	!align="right
sharper	!align="right	!align="right
shorter	!align="right	!align="right
simpler	!align="right	!align="right
slower	!align="right	!align="right
smaller	!align="right	!align="right
smarter	!align="right	!align="right
stronger	!align="right	!align="right
taller	!align="right	!align="right
warmer	!align="right	!align="right
weaker	!align="right	!align="right
wider	!align="right	!align="right
younger	!align="right	!align="right
worse	!align="right	!align="right
bigger	!align="right	!align="right
brighter	!align="right	!align="right
cheaper	!align="right	!align="right
colder	!align="right	!align="right
cooler	!align="right	!align="right
deeper	!align="right	!align="right
easier	!align="right	!align="right
faster	!align="right	!align="right
better	!align="right	!align="right
greater	!align="right	!align="right
harder	!align="right	!align="right
heavier	!align="right	!align="right
higher	!align="right	!align="right
hotter	!align="right	!align="right
larger	!align="right	!align="right
longer	!align="right	!align="right
louder	!align="right	!align="right
lower	!align="right	!align="right
newer	!align="right	!align="right
older	!align="right	!align="right
quicker	!align="right	!align="right
safer	!align="right	!align="right
sharper	!align="right	!align="right
shorter	!align="right	!align="right
simpler	!align="right	!align="right
slower	!align="right	!align="right
smaller	!align="right	!align="right
smarter	!align="right	!align="right
stronger	!align="right	!align="right
taller	!align="right	!align="right
tighter	!align="right	!align="right
weaker	relies	relies
wider	freshwater	solitary
younger	freshwater	appeal
worse	isn't	isn't
bigger	madre	madre
brighter	maroon	maroon
cheaper	slogan	import
colder	freshwater	freshwater
cooler	freshwater	freshwater
deeper	freshwater	freshwater
easier	freshwater	freshwater
faster	viable	viable
better	reason	questionable
greater	dynasties	extensive
harder	lobes	bankers
heavier	broadened	broadened
higher	catchment	catchment
hotter	freshwater	freshwater
larger	freshwater	freshwater
longer	stamens	lobes
louder	adjectives	1711
lower	decreases	decreases
newer	york	york
older	fortified	crosses
quicker	concentrating	concentrating
safer	fortified	motions
sharper	strands	strands
shorter	leland	leland
simpler	woven	woven
slower	unsuitable	unsuitable
smaller	fortified	fortified
smarter	plug-in	plug-in
stronger	fundamental	fundamental
taller	shrubs	shrubs
tighter	jason	jason
tougher	fortified	scots
wider	meters	meters
younger	hilda	hilda
worse	clear	clear
bigger	fbs	fbs
brighter	glossy	glossy
cheaper	spectrum	canned
colder	cool	cool
cooler	hot	hot
deeper	diameter	harbour
easier	buyers	buyers
faster	conventional	conventional
better	better	better
greater	superior	pyramid
harder	textures	textures
heavier	lighter	blend
higher	school	school
hotter	r&b/hip-hop	r&b/hip-hop
larger	larger	larger
longer	shorter	shorter
louder	textures	textures
lower	quantities	quantities
newer	coinciding	coinciding
older	pyramid	pyramid
quicker	helpful	helpful
safer	manpower	manpower
sharper	brittle	litigation
shorter	shorter	shorter
simpler	isomorphic	isomorphic
slower	stemmed	stemmed
smaller	larger	fixed
smarter	hybrid	buyers
stronger	characteristic	characteristic
taller	shrub	shrub
tighter	rolled	rolled
tougher	litigation	litigation
warmer	cool	cool
younger	empowerment	empowerment
worse	racism	racism
bigger	sunny	sunny
brighter	sunny	sunny
cheaper	distributing	distributing
colder	winters	winters
cooler	sunny	sunny
deeper	betrayal	longing
easier	cheating	cheating
faster	motorized	motorized
better	wish	wish
greater	reflection	reflection
harder	harder	wish
heavier	racism	racism
higher	higher	higher
hotter	hip-hop	hip-hop
larger	larger	larger
longer	lengthy	lengthy
louder	dialect	dialect
lower	disadvantages	outcomes
newer	york	10th
older	dialect	dialect
quicker	buster	buster
safer	eradicate	eradicate
sharper	dialect	dialect
shorter	brief	brief
simpler	originality	configuration
slower	pace	pace
smaller	fishermen	fishermen
smarter	strengthening	strengthening
stronger	fundamental	fundamental
taller	buster	buster
tighter	newman	newman
tougher	rot	rot
warmer	cooler	cooler
weaker	shock	shock
worse	moore	moore
bigger	reigns	reigns
brighter	yellowish	yellowish
cheaper	albeit	albeit
colder	colder	colder
cooler	temperatures	temperatures
deeper	whorl	whorl
easier	generalization	albeit
faster	speed	albeit
better	perfectly	perfectly
greater	preceding	preceding
harder	harder	harder
heavier	lighter	lighter
higher	school	school
hotter	r&b/hip-hop	r&b/hip-hop
larger	1656	1656
longer	length	kb
louder	albeit	albeit
lower	drier	drier
newer	replacing	replacing
older	older	older
quicker	albeit	albeit
safer	speed	speed
sharper	secondly	albeit
shorter	mediaeval	mediaeval
simpler	generalization	generalization
slower	albeit	albeit
smaller	shops	shops
smarter	revenue	revenue
stronger	strained	strained
taller	inches	inches
tighter	receiver	receiver
tougher	worse	worse
warmer	colder	colder
weaker	speed	speed
wider	thinner	thinner
biggest	fiesta	fiesta
brightest	transmitted	transmitted
coldest	snowfall	5.9
coolest	heaviest	heaviest
darkest	underparts	underparts
easiest	can	attractive
fastest	uav	uav
best	affected	affected
greatest	affected	stretches
highest	4a	4a
hottest	gallons	gallons
largest	largest	largest
longest	affected	affected
lowest	rate	rate
luckiest	parameter	parameter
oldest	preserved	preserved
quickest	bush	bush
sharpest	affected	affected
simplest	isomorphic	isomorphic
shortest	torso	torso
slowest	fast	fast
smallest	lizards	lizards
smartest	plug-in	plug-in
strangest	hemingway	hemingway
strongest	jointly	jointly
sweetest	recipe	recipe
tallest	feet	feet
tastiest	!align="right	!align="right
warmest	affected	affected
weakest	functionally	functionally
weirdest	outdated	economically
widest	columns	economically
youngest	smiling	smiling
brightest	maroon	son-in-law
coldest	colder	colder
coolest	acetate	acetate
darkest	paler	paler
easiest	belgium	belgium
fastest	speeds	speeds
best	improving	improving
greatest	kathmandu	kathmandu
highest	school	school
hottest	r&b/hip-hop	r&b/hip-hop
largest	largest	largest
longest	stamens	unequal
lowest	expectancy	expectancy
luckiest	contribution	contribution
oldest	norse	dialect
quickest	arabia	arabia
sharpest	praised	coordinates
simplest	distinguishing	distinguishing
shortest	accidental	accidental
slowest	pace	pace
smallest	largest	crowded
smartest	plug-in	plug-in
strangest	forwarded	forwarded
strongest	contribution	contribution
sweetest	syrup	paste
tallest	shrub	shrub
tastiest	!align="right	!align="right
warmest	temperature	colder
weakest	expenditure	7.7
weirdest	clips	clips
widest	ranging	ranging
youngest	poorest	poorest
worst	sleeping	sleeping
coldest	!align="right	!align="right
coolest	!align="right	!align="right
darkest	!align="right	!align="right
easiest	!align="right	!align="right
fastest	!align="right	!align="right
best	!align="right	!align="right
greatest	!align="right	!align="right
highest	!align="right	!align="right
hottest	!align="right	!align="right
largest	!align="right	!align="right
longest	!align="right	!align="right
lowest	!align="right	!align="right
luckiest	!align="right	!align="right
oldest	!align="right	!align="right
quickest	!align="right	!align="right
sharpest	!align="right	colspan=3|total
simplest	!align="right	!align="right
shortest	!align="right	!align="right
slowest	!align="right	!align="right
smallest	!align="right	!align="right
smartest	!align="right	!align="right
strangest	!align="right	!align="right
strongest	!align="right	!align="right
sweetest	!align="right	!align="right
tallest	!align="right	!align="right
tastiest	!align="right	!align="right
warmest	!align="right	!align="right
weakest	!align="right	!align="right
weirdest	!align="right	!align="right
widest	!align="right	!align="right
youngest	!align="right	!align="right
worst	!align="right	!align="right
biggest	!align="right	!align="right
coolest	!align="right	!align="right
darkest	!align="right	!align="right
easiest	!align="right	!align="right
fastest	!align="right	!align="right
best	!align="right	!align="right
greatest	!align="right	!align="right
highest	!align="right	!align="right
hottest	!align="right	!align="right
largest	!align="right	!align="right
longest	!align="right	!align="right
lowest	!align="right	!align="right
luckiest	!align="right	!align="right
oldest	!align="right	!align="right
quickest	!align="right	!align="right
sharpest	!align="right	!align="right
simplest	!align="right	!align="right
shortest	!align="right	!align="right
slowest	!align="right	!align="right
smallest	!align="right	!align="right
smartest	!align="right	!align="right
strangest	!align="right	!align="right
strongest	!align="right	!align="right
sweetest	!align="right	!align="right
tallest	!align="right	!align="right
tastiest	!align="right	!align="right
warmest	!align="right	!align="right
weakest	!align="right	!align="right
weirdest	!align="right	!align="right
widest	!align="right	!align="right
youngest	!align="right	!align="right
worst	!align="right	!align="right
biggest	!align="right	!align="right
brightest	!align="right	!align="right
darkest	!align="right	!align="right
easiest	!align="right	!align="right
fastest	!align="right	!align="right
best	!align="right	!align="right
greatest	!align="right	!align="right
highest	!align="right	!align="right
hottest	!align="right	!align="right
largest	!align="right	!align="right
longest	!align="right	!align="right
lowest	!align="right	!align="right
luckiest	!align="right	!align="right
oldest	!align="right	!align="right
quickest	!align="right	!align="right
sharpest	!align="right	colspan=3|total
simplest	!align="right	!align="right
shortest	!align="right	!align="right
slowest	!align="right	!align="right
smallest	!align="right	!align="right
smartest	!align="right	!align="right
strangest	!align="right	!align="right
strongest	!align="right	!align="right
sweetest	!align="right	!align="right
tallest	!align="right	!align="right
tastiest	!align="right	!align="right
warmest	!align="right	!align="right
weakest	!align="right	!align="right
weirdest	!align="right	!align="right
widest	!align="right	!align="right
youngest	!align="right	!align="right
worst	!align="right	!align="right
biggest	!align="right	!align="right
brightest	!align="right	!align="right
coldest	!align="right	!align="right
easiest	!align="right	!align="right
fastest	!align="right	!align="right
best	!align="right	!align="right
greatest	!align="right	!align="right
highest	!align="right	!align="right
hottest	!align="right	!align="right
largest	!align="right	!align="right
longest	!align="right	!align="right
lowest	!align="right	!align="right
luckiest	!align="right	!align="right
oldest	!align="right	!align="right
quickest	!align="right	!align="right
sharpest	!align="right	!align="right
simplest	!align="right	!align="right
shortest	!align="right	!align="right
slowest	!align="right	!align="right
smallest	!align="right	!align="right
smartest	!align="right	!align="right
strangest	!align="right	!align="right
strongest	!align="right	!align="right
sweetest	!align="right	!align="right
tallest	!align="right	!align="right
tastiest	!align="right	!align="right
warmest	!align="right	!align="right
weakest	!align="right	!align="right
weirdest	!align="right	!align="right
widest	!align="right	!align="right
youngest	!align="right	!align="right
worst	!align="right	!align="right
biggest	!align="right	!align="right
brightest	!align="right	!align="right
coldest	!align="right	!align="right
coolest	!align="right	!align="right
fastest	!align="right	!align="right
best	!align="right	!align="right
greatest	!align="right	!align="right
highest	!align="right	!align="right
hottest	!align="right	!align="right
largest	!align="right	!align="right
longest	!align="right	!align="right
lowest	!align="right	!align="right
luckiest	!align="right	!align="right
oldest	!align="right	!align="right
quickest	!align="right	!align="right
sharpest	!align="right	!align="right
simplest	!align="right	!align="right
shortest	!align="right	!align="right
slowest	!align="right	!align="right
smallest	!align="right	!align="right
smartest	!align="right	!align="right
strangest	!align="right	!align="right
strongest	!align="right	!align="right
sweetest	!align="right	!align="right
tallest	!align="right	!align="right
tastiest	!align="right	!align="right
warmest	!align="right	!align="right
weakest	!align="right	!align="right
weirdest	!align="right	!align="right
widest	!align="right	!align="right
youngest	!align="right	!align="right
worst	!align="right	!align="right
biggest	!align="right	!align="right
brightest	!align="right	!align="right
coldest	!align="right	!align="right
coolest	!align="right	!align="right
darkest	!align="right	!align="right
best	maybe	maybe
greatest	danes	danes
highest	4a	4a
hottest	billboard	billboard
largest	largest	largest
longest	metres	metres
lowest	5.7	5.7
luckiest	single-season	single-season
oldest	unbroken	unbroken
quickest	hack	crowley
sharpest	olympian	olympian
simplest	smallest	smallest
shortest	universiade	universiade
slowest	longhorns	longhorns
smallest	smallest	smallest
smartest	specializes	specializes
strangest	dreaming	dreaming
strongest	heats	heats
sweetest	single-season	single-season
tallest	shrub	metres
tastiest	!align="right	!align="right
warmest	cooler	cooler
weakest	4.4	races
weirdest	1-0	1-0
widest	widest	widest
youngest	prodigy	prodigy
worst	single-season	hypothetical
biggest	single-season	single-season
brightest	nez	nez
coldest	colder	colder
coolest	heats	squirrel
darkest	greyish	greyish
easiest	5.7	hypothetical
greatest	poetry	poetry
highest	graduating	graduating
hottest	awards	awards
largest	rows	rows
longest	awards	longest
lowest	awards	awards
luckiest	awards	siegel
oldest	somerville	somerville
quickest	hack	hack
sharpest	awards	awards
simplest	awards	smallest
shortest	awards	awards
slowest	filmfare	fastest
smallest	smallest	smallest
smartest	runner-up	runner-up
strangest	awards	adventures
strongest	awards	awards
sweetest	brendan	brendan
tallest	awards	awards
tastiest	!align="right	!align="right
warmest	varies	varies
weakest	theatrically	44th
weirdest	fiction	fiction
widest	awards	rows
youngest	awards	awards
worst	angus	angus
biggest	awards	awards
brightest	red	colors
coldest	awards	vertebrae
coolest	awards	awards
darkest	darker	costal
easiest	defining	defining
fastest	rolling	rolling
highest	low	low
hottest	billboard	billboard
largest	blending	yellowish
longest	yellowish	yellowish
lowest	averaging	yellowish
luckiest	bailey	yellowish
oldest	casket	pig
quickest	yellowish	yellowish
sharpest	yellowish	yellowish
simplest	simplest	simplest
shortest	pairing	pairing
slowest	fast	fast
smallest	yellowish	yellowish
smartest	web-based	embryo
strangest	you're	you're
strongest	immersion	immersion
sweetest	blending	yellowish
tallest	yellowish	yellowish
tastiest	!align="right	!align="right
warmest	cooler	cooler
weakest	yellowish	yellowish
weirdest	magazine's	magazine's
widest	width	width
youngest	adult	adult
worst	abusive	abusive
biggest	bang	bang
brightest	yellowish	yellowish
coldest	blending	blending
coolest	temperatures	temperatures
darkest	yellowish	yellowish
easiest	input	input
fastest	neutron	neutron
best	supernatural	supernatural
hottest	billboard	billboard
largest	proportion	proportion
longest	longest	longest
lowest	proportion	proportion
luckiest	courtesy	courtesy
oldest	awarded	awarded
quickest	gomes	explanation
sharpest	inward	inward
simplest	geometrical	geometrical
shortest	longest	installment
slowest	daring	daring
smallest	smallest	smallest
smartest	courtesy	courtesy
strangest	paranormal	paranormal
strongest	deserve	deserve
sweetest	plum	plum
tallest	shrub	shrub
tastiest	!align="right	!align="right
warmest	caldera	caldera
weakest	signifies	signifies
weirdest	magazine's	explanation
widest	widest	widest
youngest	andersson	andersson
worst	got	got
biggest	ever	ever
brightest	brown	brown
coldest	waterfalls	explanation
coolest	guangdong	guangdong
darkest	paler	paler
easiest	formula_1	signifying
fastest	slow	installment
best	got	got
greatest	ever	ever
largest	untouched	untouched
longest	stamens	diminishing
lowest	expectancy	expectancy
luckiest	fairest	fairest
oldest	century	century
quickest	observe	observe
sharpest	flame	flame
simplest	geometric	geometric
shortest	untouched	untouched
slowest	fast	genius
smallest	tiny	tiny
smartest	plug-in	monitors
strangest	genius	genius
strongest	genius	genius
sweetest	philharmonic	philharmonic
tallest	shrub	shrub
tastiest	!align="right	!align="right
warmest	flame	flame
weakest	coherent	coherent
weirdest	genius	genius
widest	untouched	untouched
youngest	who	who
worst	vicious	vicious
biggest	genius	genius
brightest	ridership	ridership
coldest	colder	colder
coolest	steer	steer
darkest	ochreous	flame
easiest	casual	casual
fastest	observe	observe
best	genius	genius
greatest	untouched	untouched
highest	school	school
longest	longest	longest
lowest	inflation	year-end
