,sgns_rand_pinit3,sgns_rand_pinit2,sgns_rand_pinit2
,sgns_rand_pinit4,sgns_rand_pinit3,sgns_rand_pinit4
,,,
proof,1.0000000000000002,0.9999997615814209,0.9999997615814209
proofs,1.0000000000000002,0.99999982118606567,0.99999982118606567
prop,0.99999999999999967,0.9999997615814209,0.9999997615814209
propaganda,1.0000000000000002,0.99999994039535522,0.99999994039535522
propagate,0.99999999999999944,0.99999994039535522,0.99999994039535522
propagated,1,1.0000002384185791,1.0000002384185791
propagating,0.99999999999999933,1,1
propagation,1,1,1
propane,1.0000000000000002,1.0000002384185791,1.0000002384185791
propel,1.0000000000000002,1.0000001192092896,1.0000001192092896
propellant,1.0000000000000011,1.0000001192092896,1.0000001192092896
propelled,1,1,1
propeller,0.99999999999999956,1,1
propellers,1,0.99999994039535522,0.99999994039535522
propensity,0.99999999999999967,1.0000001192092896,1.0000001192092896
proper,1.0000000000000004,1.0000001192092896,1.0000001192092896
properly,0.99999999999999967,1,1
properties,1,0.99999988079071045,0.99999988079071045
property,1,1.0000001192092896,1.0000001192092896
prophecies,1.0000000000000009,1,1
prophecy,0.99999999999999944,0.99999988079071045,0.99999988079071045
prophet,0.99999999999999989,1,1
prophetic,0.99999999999999956,0.99999994039535522,0.99999994039535522
prophets,1,1,1
proponent,1.0000000000000009,1,1
proponents,1.0000000000000004,0.99999994039535522,0.99999994039535522
proportion,0.99999999999999989,1,1
proportional,0.99999999999999956,1,1
proportionally,0.99999999999999989,1,1
proportions,1.0000000000000002,1,1
proposal,0.99999999999999967,1,1
proposals,1.0000000000000004,1,1
propose,0.99999999999999944,1.0000002384185791,1.0000002384185791
proposed,1.0000000000000004,0.99999988079071045,0.99999988079071045
proposes,1.0000000000000004,1,1
proposing,1.0000000000000002,1,1
proposition,0.99999999999999989,0.99999988079071045,0.99999988079071045
propositions,1.0000000000000002,0.9999997615814209,0.9999997615814209
proprietary,0.99999999999999978,1.0000001192092896,1.0000001192092896
proprietor,1.0000000000000002,0.99999994039535522,0.99999994039535522
proprietors,0.99999999999999978,1.0000001192092896,1.0000001192092896
props,1.0000000000000002,1,1
propulsion,1,0.99999988079071045,0.99999988079071045
pros,1,1.0000001192092896,1.0000001192092896
prose,1,0.99999988079071045,0.99999988079071045
prosecute,0.99999999999999978,1.0000001192092896,1.0000001192092896
prosecuted,1.0000000000000004,0.99999988079071045,0.99999988079071045
prosecuting,1,1,1
prosecution,1,1.0000002384185791,1.0000002384185791
prosecutions,1,1.0000001192092896,1.0000001192092896
prosecutor,1.0000000000000004,1.0000002384185791,1.0000002384185791
prosecutors,0.99999999999999989,0.99999994039535522,0.99999994039535522
prospect,1.0000000000000002,1,1
prospecting,1,0.99999964237213135,0.99999964237213135
prospective,1,1,1
prospector,1.0000000000000002,1,1
prospectors,0.99999999999999978,1,1
prospects,1,1.0000001192092896,1.0000001192092896
prospectus,1,0.99999988079071045,0.99999988079071045
prosper,1.0000000000000007,1,1
prospered,0.99999999999999933,1.0000001192092896,1.0000001192092896
prosperity,0.99999999999999978,1,1
prosperous,1,1.0000002384185791,1.0000002384185791
prost,0.99999999999999956,1.0000001192092896,1.0000001192092896
prostate,0.99999999999999967,1.0000001192092896,1.0000001192092896
prosthetic,1.0000000000000004,0.99999982118606567,0.99999982118606567
prostitute,0.99999999999999978,0.99999988079071045,0.99999988079071045
prostitutes,1.0000000000000002,0.99999994039535522,0.99999994039535522
prostitution,1.0000000000000002,0.99999988079071045,0.99999988079071045
protagonist,0.99999999999999978,1,1
protagonists,1.0000000000000002,1.0000002384185791,1.0000002384185791
protease,1.0000000000000002,1.0000001192092896,1.0000001192092896
protect,1,1,1
protected,1.0000000000000002,1.0000001192092896,1.0000001192092896
protecting,0.99999999999999967,1,1
protection,0.99999999999999967,1,1
protections,0.99999999999999978,1,1
protective,0.99999999999999978,0.99999988079071045,0.99999988079071045
protector,1.0000000000000009,1,1
protectorate,0.99999999999999956,1.0000001192092896,1.0000001192092896
protectors,0.99999999999999922,1.0000002384185791,1.0000002384185791
protects,1,1,1
protein,1,1,1
proteins,1.0000000000000002,1,1
protest,1,1.0000002384185791,1.0000002384185791
protestant,1,1.0000001192092896,1.0000001192092896
protestantism,1.0000000000000004,0.99999994039535522,0.99999994039535522
protestants,1.0000000000000004,0.99999994039535522,0.99999994039535522
protested,0.99999999999999978,1,1
protesters,1.0000000000000004,0.99999988079071045,0.99999988079071045
protesting,1.0000000000000004,1,1
protestors,1,1,1
protests,1.0000000000000004,1,1
proteus,1,1.0000001192092896,1.0000001192092896
protg,1,0.9999997615814209,0.9999997615814209
proto-indo-european,0.99999999999999944,1.0000001192092896,1.0000001192092896
protocol,0.99999999999999933,1,1
protocols,1,1,1
proton,1,0.99999982118606567,0.99999982118606567
protons,0.99999999999999944,0.99999988079071045,0.99999988079071045
prototype,0.99999999999999944,0.99999982118606567,0.99999982118606567
prototypes,0.99999999999999944,0.99999988079071045,0.99999988079071045
protracted,0.99999999999999956,1.0000002384185791,1.0000002384185791
protruding,0.99999999999999956,0.99999994039535522,0.99999994039535522
proud,1,1,1
proudly,1,0.99999988079071045,0.99999988079071045
prove,1.0000000000000004,1,1
proved,0.99999999999999989,0.99999994039535522,0.99999994039535522
proven,0.99999999999999989,1.0000001192092896,1.0000001192092896
provenance,0.99999999999999978,1,1
provence,0.99999999999999978,0.99999994039535522,0.99999994039535522
proverbs,1.0000000000000002,0.99999994039535522,0.99999994039535522
proves,0.99999999999999956,1.0000001192092896,1.0000001192092896
provide,0.99999999999999989,0.99999994039535522,0.99999994039535522
provided,0.999999999999999,0.99999988079071045,0.99999988079071045
providence,1.0000000000000004,1.0000001192092896,1.0000001192092896
provider,1,0.99999994039535522,0.99999994039535522
providers,1,1.0000001192092896,1.0000001192092896
provides,0.99999999999999933,0.99999988079071045,0.99999988079071045
providing,0.99999999999999989,1,1
province,1,0.9999997615814209,0.9999997615814209
province's,1.0000000000000007,1.0000001192092896,1.0000001192092896
provinces,1.0000000000000004,0.99999988079071045,0.99999988079071045
provincial,1,1.0000001192092896,1.0000001192092896
proving,0.99999999999999978,1,1
provision,1,0.99999988079071045,0.99999988079071045
provisional,0.99999999999999978,1.0000001192092896,1.0000001192092896
provisionally,1.0000000000000002,1,1
provisions,1.0000000000000002,0.99999988079071045,0.99999988079071045
provo,1.0000000000000002,1.0000001192092896,1.0000001192092896
provocation,1.0000000000000004,1,1
provocative,0.99999999999999967,1,1
provoke,1.0000000000000004,0.99999982118606567,0.99999982118606567
provoked,0.99999999999999978,1,1
provoking,0.99999999999999978,0.99999982118606567,0.99999982118606567
provost,0.99999999999999967,1,1
prowess,0.99999999999999989,0.9999997615814209,0.9999997615814209
proximal,1,0.99999994039535522,0.99999994039535522
proximity,1,1.0000001192092896,1.0000001192092896
proxy,0.99999999999999978,1,1
prr,0.99999999999999967,1,1
prs,1.0000000000000002,0.99999988079071045,0.99999988079071045
prudence,1.0000000000000002,1,1
prudent,1.0000000000000004,0.99999994039535522,0.99999994039535522
prudential,0.99999999999999989,0.99999982118606567,0.99999982118606567
prussia,0.99999999999999967,1,1
prussian,0.99999999999999989,0.99999994039535522,0.99999994039535522
prussians,1.0000000000000004,1,1
pryce,0.99999999999999978,1,1
pryor,1.0000000000000007,1.0000001192092896,1.0000001192092896
ps,1.0000000000000007,0.99999994039535522,0.99999994039535522
psa,1,0.99999988079071045,0.99999988079071045
psalm,0.99999999999999956,1,1
psalms,0.99999999999999978,0.99999994039535522,0.99999994039535522
pseudonym,1,1,1
pseudonyms,1.0000000000000002,0.99999994039535522,0.99999994039535522
psi,1.0000000000000002,0.99999988079071045,0.99999988079071045
pskov,0.99999999999999967,1,1
psp,1,0.99999994039535522,0.99999994039535522
pssas,1,1,1
psv,1.0000000000000004,0.99999982118606567,0.99999982118606567
psyche,1.0000000000000004,0.99999994039535522,0.99999994039535522
psychedelic,1,0.99999994039535522,0.99999994039535522
psychiatric,1.0000000000000004,1.0000001192092896,1.0000001192092896
psychiatrist,0.99999999999999956,1.0000001192092896,1.0000001192092896
psychiatrists,1.0000000000000004,1.0000002384185791,1.0000002384185791
psychiatry,1.0000000000000002,1,1
psychic,1.0000000000000002,1.0000001192092896,1.0000001192092896
psycho,0.99999999999999978,1,1
psychoanalysis,0.99999999999999978,0.99999994039535522,0.99999994039535522
psychoanalytic,0.99999999999999989,1,1
psychological,0.99999999999999967,1.0000002384185791,1.0000002384185791
psychologically,0.99999999999999967,0.99999994039535522,0.99999994039535522
psychologist,0.99999999999999967,1,1
psychologists,1,1.0000001192092896,1.0000001192092896
psychology,0.99999999999999978,0.99999988079071045,0.99999988079071045
psychosis,1,1.0000001192092896,1.0000001192092896
psychotherapy,0.99999999999999956,0.99999988079071045,0.99999988079071045
psychotic,1.0000000000000002,0.99999982118606567,0.99999982118606567
pt,1.0000000000000004,1.0000002384185791,1.0000002384185791
ptc,1.0000000000000002,0.99999994039535522,0.99999994039535522
pte,1,0.99999994039535522,0.99999994039535522
ptolemy,1,1.0000002384185791,1.0000002384185791
pts,1,1.0000001192092896,1.0000001192092896
ptsd,1,0.99999988079071045,0.99999988079071045
pty,1.0000000000000007,1,1
pu,1,0.99999988079071045,0.99999988079071045
pub,1.0000000000000004,0.99999988079071045,0.99999988079071045
puberty,1.0000000000000002,1,1
public,1.0000000000000004,0.9999997615814209,0.9999997615814209
public's,1,0.9999997615814209,0.9999997615814209
public-private,0.99999999999999978,1,1
publication,1.0000000000000002,1,1
publications,0.99999999999999967,0.99999994039535522,0.99999994039535522
publicised,1.0000000000000004,1.0000002384185791,1.0000002384185791
publicist,1,1,1
publicity,0.99999999999999956,0.9999997615814209,0.9999997615814209
publicized,0.99999999999999978,0.99999982118606567,0.99999982118606567
publicly,0.99999999999999989,1.0000002384185791,1.0000002384185791
publish,1.0000000000000002,0.99999988079071045,0.99999988079071045
published,1,0.99999988079071045,0.99999988079071045
publisher,0.99999999999999967,1,1
publishers,0.99999999999999944,1.0000001192092896,1.0000001192092896
publishes,1.0000000000000004,1,1
publishing,0.99999999999999978,1,1
publius,1,1.0000001192092896,1.0000001192092896
pubs,0.99999999999999956,0.99999988079071045,0.99999988079071045
puck,0.99999999999999944,1,1
pudding,0.99999999999999978,0.99999994039535522,0.99999994039535522
puebla,1.0000000000000004,1.0000001192092896,1.0000001192092896
pueblo,1,0.99999988079071045,0.99999988079071045
puente,1.0000000000000004,1.0000001192092896,1.0000001192092896
puerto,1.0000000000000004,1,1
puff,0.99999999999999978,0.99999988079071045,0.99999988079071045
puget,0.99999999999999978,1,1
pugh,0.99999999999999978,0.99999988079071045,0.99999988079071045
puja,1,1,1
pulaski,1,0.99999988079071045,0.99999988079071045
pulau,0.99999999999999944,0.99999988079071045,0.99999988079071045
pulitzer,0.99999999999999989,0.99999994039535522,0.99999994039535522
pull,1,1,1
pulled,1,1,1
pulling,1.0000000000000004,0.9999997615814209,0.9999997615814209
pullman,0.99999999999999956,1.0000001192092896,1.0000001192092896
pulls,0.99999999999999889,1,1
pulmonary,0.99999999999999978,1.0000001192092896,1.0000001192092896
pulmonate,1,0.99999988079071045,0.99999988079071045
pulp,1.0000000000000002,1,1
pulpit,1,0.99999988079071045,0.99999988079071045
pulsar,0.99999999999999978,1,1
pulse,0.99999999999999978,1.0000002384185791,1.0000002384185791
pulses,0.99999999999999989,1.0000001192092896,1.0000001192092896
puma,1.0000000000000004,1,1
pump,0.99999999999999956,0.99999994039535522,0.99999994039535522
pumped,0.99999999999999967,1,1
pumping,1.0000000000000002,0.99999988079071045,0.99999988079071045
pumpkin,1,1,1
pumpkins,0.99999999999999933,1,1
pumps,0.99999999999999978,1,1
pun,1.0000000000000004,1.0000001192092896,1.0000001192092896
punch,1,0.99999994039535522,0.99999994039535522
punched,0.99999999999999956,1.0000001192092896,1.0000001192092896
punches,1,1,1
punching,0.99999999999999978,1.0000001192092896,1.0000001192092896
punctuated,1.0000000000000002,0.99999994039535522,0.99999994039535522
punctuation,0.99999999999999978,1.0000001192092896,1.0000001192092896
puncture,1.0000000000000004,0.99999982118606567,0.99999982118606567
pundit,1,1,1
pundits,0.99999999999999944,0.99999994039535522,0.99999994039535522
pune,0.99999999999999967,1,1
punic,1,0.99999994039535522,0.99999994039535522
punish,1,1.0000001192092896,1.0000001192092896
punishable,1,1,1
punished,1,1,1
punisher,1.0000000000000002,0.99999988079071045,0.99999988079071045
punishing,0.99999999999999978,1,1
punishment,1.0000000000000002,1.0000002384185791,1.0000002384185791
punishments,0.99999999999999978,0.99999994039535522,0.99999994039535522
punitive,1.0000000000000004,1,1
punjab,1.0000000000000007,0.99999982118606567,0.99999982118606567
punjabi,1,1,1
punk,1,1,1
punt,0.99999999999999989,1.0000001192092896,1.0000001192092896
punta,0.99999999999999933,1.0000002384185791,1.0000002384185791
punter,0.99999999999999978,1,1
punts,1.0000000000000004,1.0000001192092896,1.0000001192092896
pup,1.0000000000000004,1,1
pupil,1,0.99999982118606567,0.99999982118606567
pupils,1.0000000000000002,1,1
puppet,0.99999999999999978,1,1
puppets,0.99999999999999989,1,1
puppies,1.0000000000000002,0.9999997615814209,0.9999997615814209
puppy,0.99999999999999956,0.99999988079071045,0.99999988079071045
pups,1.0000000000000004,0.99999994039535522,0.99999994039535522
pura,0.99999999999999978,0.99999994039535522,0.99999994039535522
purana,1,0.99999988079071045,0.99999988079071045
purcell,1,1.0000002384185791,1.0000002384185791
purchase,1,1.0000001192092896,1.0000001192092896
purchased,0.99999999999999911,1.0000001192092896,1.0000001192092896
purchaser,1,0.99999988079071045,0.99999988079071045
purchasers,0.99999999999999956,1,1
purchases,1.0000000000000004,1.0000002384185791,1.0000002384185791
purchasing,0.99999999999999978,0.9999997615814209,0.9999997615814209
purdue,0.99999999999999989,1,1
pure,1.0000000000000002,0.99999988079071045,0.99999988079071045
purely,1,0.99999970197677612,0.99999970197677612
purgatory,0.99999999999999967,1.0000002384185791,1.0000002384185791
purge,0.99999999999999978,1,1
purged,1.0000000000000002,1,1
puri,1,0.99999988079071045,0.99999988079071045
purification,0.99999999999999978,1,1
purified,1.0000000000000002,1,1
purify,0.99999999999999956,0.99999982118606567,0.99999982118606567
puritan,1.0000000000000002,0.99999994039535522,0.99999994039535522
puritans,0.99999999999999978,1,1
purity,0.99999999999999933,1,1
purple,1.0000000000000002,0.99999994039535522,0.99999994039535522
purplish,1.0000000000000004,1,1
purported,1,0.99999994039535522,0.99999994039535522
purportedly,0.99999999999999967,0.9999997615814209,0.9999997615814209
purpose,0.99999999999999956,1,1
purpose-built,0.99999999999999989,1.0000001192092896,1.0000001192092896
purposefully,0.99999999999999978,1,1
purposely,0.99999999999999922,0.99999988079071045,0.99999988079071045
purposes,0.99999999999999956,0.99999988079071045,0.99999988079071045
purse,1.0000000000000004,1,1
pursuant,1.0000000000000002,0.9999997615814209,0.9999997615814209
pursue,1.0000000000000004,1.0000002384185791,1.0000002384185791
pursued,0.99999999999999978,0.99999988079071045,0.99999988079071045
pursues,0.99999999999999978,1,1
pursuing,1,1,1
pursuit,0.99999999999999933,1,1
pursuits,0.99999999999999967,1,1
purvis,1,1,1
push,0.99999999999999956,1.0000001192092896,1.0000001192092896
pushed,0.99999999999999978,1,1
pusher,1.0000000000000004,1,1
pushes,1,0.99999988079071045,0.99999988079071045
pushing,1,1,1
pushkin,1,0.99999994039535522,0.99999994039535522
pussy,1,0.9999997615814209,0.9999997615814209
put,1,0.99999988079071045,0.99999988079071045
putative,1.0000000000000002,0.99999988079071045,0.99999988079071045
putin,0.99999999999999978,0.99999988079071045,0.99999988079071045
putnam,0.99999999999999956,1,1
putney,0.99999999999999978,1.0000002384185791,1.0000002384185791
puts,0.99999999999999956,1.0000001192092896,1.0000001192092896
putt,0.99999999999999989,1,1
putting,1,1.0000001192092896,1.0000001192092896
puzzle,0.99999999999999989,1,1
puzzles,0.99999999999999956,1.0000002384185791,1.0000002384185791
pv,0.99999999999999989,1,1
pvc,1,1,1
pvt,1.0000000000000002,1,1
pye,0.99999999999999978,1.0000002384185791,1.0000002384185791
pygmy,0.99999999999999956,1,1
pyle,0.99999999999999978,0.99999994039535522,0.99999994039535522
pylon,1.0000000000000004,1.0000001192092896,1.0000001192092896
pylons,1.0000000000000004,1.0000002384185791,1.0000002384185791
pyongyang,1.0000000000000004,1.0000001192092896,1.0000001192092896
pyotr,0.99999999999999978,1,1
pyramid,1.0000000000000002,1,1
pyramidal,0.99999999999999989,1,1
pyramidellidae,1,0.9999997615814209,0.9999997615814209
pyramids,1,1,1
pyrams,1.0000000000000004,1.0000001192092896,1.0000001192092896
pyrenees,1.0000000000000009,1.0000002384185791,1.0000002384185791
pythagorean,0.99999999999999911,1,1
python,0.99999999999999978,1.0000001192092896,1.0000001192092896
q,1.0000000000000004,1.0000002384185791,1.0000002384185791
qaeda,1.0000000000000004,0.99999988079071045,0.99999988079071045
qajar,0.99999999999999978,0.99999994039535522,0.99999994039535522
qaleh,1,0.9999997615814209,0.9999997615814209
qaleh-ye,1,1.0000001192092896,1.0000001192092896
qantas,0.99999999999999978,0.99999988079071045,0.99999988079071045
qasim,0.99999999999999978,0.9999997615814209,0.9999997615814209
qatar,1.0000000000000002,0.99999988079071045,0.99999988079071045
qatari,1,0.99999994039535522,0.99999994039535522
qazvin,1,1.0000001192092896,1.0000001192092896
qb,0.99999999999999956,1.0000002384185791,1.0000002384185791
qc,1.0000000000000004,0.99999982118606567,0.99999982118606567
qf,1.0000000000000002,0.99999994039535522,0.99999994039535522
qi,1,1,1
qian,0.99999999999999922,1.0000001192092896,1.0000001192092896
qin,1.0000000000000002,1,1
qing,1.0000000000000004,0.9999997615814209,0.9999997615814209
qingdao,0.99999999999999989,0.99999988079071045,0.99999988079071045
qinghai,1.0000000000000004,0.99999988079071045,0.99999988079071045
qom,0.99999999999999989,0.99999994039535522,0.99999994039535522
qpr,1.0000000000000002,0.9999997615814209,0.9999997615814209
qu,0.99999999999999989,0.99999994039535522,0.99999994039535522
quad,1.0000000000000004,1.0000001192092896,1.0000001192092896
quadrangle,0.99999999999999967,0.99999982118606567,0.99999982118606567
quadrant,0.99999999999999956,1.0000002384185791,1.0000002384185791
quadratic,1.0000000000000002,1,1
quadruple,1.0000000000000004,1,1
quail,1,1.0000001192092896,1.0000001192092896
quake,1,1,1
quaker,1.0000000000000002,1.0000001192092896,1.0000001192092896
quakers,0.99999999999999978,0.99999988079071045,0.99999988079071045
qualification,1.0000000000000004,1,1
qualifications,0.99999999999999978,1,1
qualified,1.0000000000000004,0.99999988079071045,0.99999988079071045
qualifier,0.99999999999999956,1,1
qualifiers,1,1,1
qualifies,1.0000000000000002,1,1
qualify,1,1,1
qualifying,0.99999999999999967,0.99999994039535522,0.99999994039535522
qualitative,1.0000000000000004,1,1
qualities,1.0000000000000007,1.0000001192092896,1.0000001192092896
quality,0.99999999999999956,0.99999988079071045,0.99999988079071045
quan,0.99999999999999978,1,1
quang,1,1.0000001192092896,1.0000001192092896
quantified,1,0.99999994039535522,0.99999994039535522
quantify,0.99999999999999978,0.99999988079071045,0.99999988079071045
quantitative,0.99999999999999967,0.9999997615814209,0.9999997615814209
quantities,1.0000000000000009,1,1
quantity,0.99999999999999978,1,1
quantum,1.0000000000000004,1,1
quarantine,0.99999999999999978,1.0000001192092896,1.0000001192092896
quark,0.99999999999999978,1,1
quarrel,1,1.0000001192092896,1.0000001192092896
quarried,0.99999999999999978,1.0000001192092896,1.0000001192092896
quarries,1,0.99999988079071045,0.99999988079071045
quarry,0.99999999999999956,1,1
quarrying,1.0000000000000004,0.99999994039535522,0.99999994039535522
quarter,1.0000000000000004,1,1
quarter-final,1,1,1
quarter-finals,0.99999999999999967,1.0000002384185791,1.0000002384185791
quarterback,0.99999999999999989,1.0000002384185791,1.0000002384185791
quarterbacks,1.0000000000000009,1,1
quartered,1,1,1
quarterfinal,1.0000000000000004,1,1
quarterfinals,0.99999999999999978,1.0000002384185791,1.0000002384185791
quarterly,1,1.0000001192092896,1.0000001192092896
quartermaster,0.99999999999999989,1.0000001192092896,1.0000001192092896
quarters,1,1,1
quartet,0.99999999999999956,1,1
quartets,1,0.99999988079071045,0.99999988079071045
quarto,1.0000000000000009,0.9999997615814209,0.9999997615814209
quartz,1.0000000000000002,1.0000001192092896,1.0000001192092896
quaternary,0.99999999999999978,1,1
quattro,1,0.99999988079071045,0.99999988079071045
quay,1.0000000000000002,1,1
qubcois,1.0000000000000007,1,1
qubec,1.0000000000000002,1.0000002384185791,1.0000002384185791
que,1,1,1
quebec,1,1.0000001192092896,1.0000001192092896
quebec's,0.99999999999999989,1,1
quechua,0.99999999999999944,1.0000001192092896,1.0000001192092896
queen,1.0000000000000004,1.0000002384185791,1.0000002384185791
queen's,1.0000000000000004,1.0000001192092896,1.0000001192092896
queens,1,1,1
queensland,0.99999999999999978,0.99999994039535522,0.99999994039535522
queensland's,1,1.0000001192092896,1.0000001192092896
queenstown,0.99999999999999989,0.99999994039535522,0.99999994039535522
queer,1,0.99999988079071045,0.99999988079071045
quell,1.0000000000000004,1.0000002384185791,1.0000002384185791
quentin,0.99999999999999956,1.0000001192092896,1.0000001192092896
quercus,1.0000000000000002,0.99999994039535522,0.99999994039535522
queries,1,1,1
query,1.0000000000000004,0.99999994039535522,0.99999994039535522
quest,1.0000000000000002,1,1
question,0.99999999999999978,0.99999982118606567,0.99999982118606567
questionable,1.0000000000000004,0.99999994039535522,0.99999994039535522
questioned,0.99999999999999967,1,1
questioning,1,1,1
questionnaire,0.99999999999999978,1,1
questions,1,1,1
quests,1,1,1
quetta,0.99999999999999967,0.99999988079071045,0.99999988079071045
queue,1.0000000000000009,0.99999994039535522,0.99999994039535522
quezon,1.0000000000000007,1.0000001192092896,1.0000001192092896
qui,0.99999999999999989,0.99999988079071045,0.99999988079071045
quick,1,1.0000002384185791,1.0000002384185791
quicker,0.99999999999999989,0.99999988079071045,0.99999988079071045
quickest,0.99999999999999956,0.99999988079071045,0.99999988079071045
quickly,0.99999999999999989,1,1
quicksilver,0.99999999999999967,0.99999994039535522,0.99999994039535522
quiet,1.0000000000000007,1,1
quieter,1,1.0000001192092896,1.0000001192092896
quietly,1.0000000000000004,0.99999994039535522,0.99999994039535522
quigley,0.99999999999999944,1,1
quill,1.0000000000000002,0.99999994039535522,0.99999994039535522
quilt,1,1,1
quincy,0.99999999999999944,1.0000001192092896,1.0000001192092896
quinn,0.99999999999999989,1,1
quintana,0.99999999999999989,0.99999970197677612,0.99999970197677612
quintet,1.0000000000000002,1,1
quintus,1.0000000000000004,0.99999988079071045,0.99999988079071045
quirky,0.99999999999999967,1,1
quit,1.0000000000000002,1.0000002384185791,1.0000002384185791
quite,0.99999999999999989,1.0000001192092896,1.0000001192092896
quito,0.99999999999999922,1,1
quits,1.0000000000000002,1,1
quitting,1,0.99999982118606567,0.99999982118606567
quixote,1.0000000000000009,0.99999994039535522,0.99999994039535522
quiz,0.99999999999999978,1.0000001192092896,1.0000001192092896
qung,0.99999999999999967,1.0000002384185791,1.0000002384185791
quo,1,0.99999994039535522,0.99999994039535522
quorum,1.0000000000000007,1,1
quota,1.0000000000000004,1.0000001192092896,1.0000001192092896
quotas,1,0.99999988079071045,0.99999988079071045
quotation,0.99999999999999944,0.9999997615814209,0.9999997615814209
quotations,1.0000000000000004,1,1
quote,1.0000000000000002,1,1
quoted,1.0000000000000002,1.0000001192092896,1.0000001192092896
quotes,1,0.99999982118606567,0.99999982118606567
quotient,1.0000000000000004,0.99999994039535522,0.99999994039535522
quoting,1.0000000000000004,0.99999988079071045,0.99999988079071045
qur'an,1,1.0000002384185791,1.0000002384185791
quran,0.99999999999999889,1.0000001192092896,1.0000001192092896
qureshi,1,1,1
r,1,1,1
r&b,0.99999999999999967,0.99999988079071045,0.99999988079071045
r&b/hip-hop,0.99999999999999989,0.99999994039535522,0.99999994039535522
r&d,1,1.0000001192092896,1.0000001192092896
r.a,1.0000000000000004,0.99999994039535522,0.99999994039535522
ra,1.0000000000000002,0.99999994039535522,0.99999994039535522
raaf,1,0.99999988079071045,0.99999988079071045
rabat,1,0.99999982118606567,0.99999982118606567
rabaul,0.99999999999999978,1.0000003576278687,1.0000003576278687
rabbi,0.99999999999999956,0.99999988079071045,0.99999988079071045
rabbinic,1.0000000000000004,0.9999997615814209,0.9999997615814209
rabbinical,0.99999999999999967,0.99999988079071045,0.99999988079071045
rabbis,0.99999999999999978,0.99999994039535522,0.99999994039535522
rabbit,1,0.99999988079071045,0.99999988079071045
rabbits,1,1,1
rabies,0.99999999999999933,1,1
rabin,0.99999999999999933,1,1
rabindranath,1.0000000000000004,1,1
rac,1,1,1
raccoon,1,1,1
race,1.0000000000000002,1.0000002384185791,1.0000002384185791
race's,1,1,1
racecourse,0.99999999999999978,0.99999994039535522,0.99999994039535522
raced,0.99999999999999944,1.0000001192092896,1.0000001192092896
racehorse,0.99999999999999956,0.99999994039535522,0.99999994039535522
racer,0.99999999999999978,0.9999997615814209,0.9999997615814209
racers,0.99999999999999978,1.0000001192092896,1.0000001192092896
races,0.99999999999999978,1.0000001192092896,1.0000001192092896
racetrack,1,1,1
raceway,0.99999999999999967,1,1
rachael,1.0000000000000002,1,1
rachel,1.0000000000000002,0.99999994039535522,0.99999994039535522
racial,1.0000000000000007,1,1
racially,1.0000000000000004,0.99999994039535522,0.99999994039535522
racine,0.99999999999999989,0.99999994039535522,0.99999994039535522
racing,0.99999999999999889,1,1
racism,0.99999999999999956,1.0000001192092896,1.0000001192092896
racist,1,1.0000001192092896,1.0000001192092896
rack,0.99999999999999978,0.99999988079071045,0.99999988079071045
racked,1,0.99999988079071045,0.99999988079071045
racket,1.0000000000000002,1,1
racketeering,0.99999999999999967,1.0000001192092896,1.0000001192092896
racks,0.99999999999999989,0.99999994039535522,0.99999994039535522
racquetball,1,1.0000001192092896,1.0000001192092896
rad,1,1,1
rada,1.0000000000000002,0.99999988079071045,0.99999988079071045
radar,1.0000000000000004,0.99999988079071045,0.99999988079071045
radars,1.0000000000000004,1,1
radcliffe,0.99999999999999978,1,1
radford,1.0000000000000004,1,1
radha,1,0.99999994039535522,0.99999994039535522
radial,0.99999999999999967,0.99999988079071045,0.99999988079071045
radiant,1,1,1
radiated,0.99999999999999989,1,1
radiating,1.0000000000000002,1.0000001192092896,1.0000001192092896
radiation,0.99999999999999989,1,1
radiator,1.0000000000000002,1,1
radical,1.0000000000000002,0.99999994039535522,0.99999994039535522
radically,1,1,1
radicals,1.0000000000000004,0.99999994039535522,0.99999994039535522
radii,1,1,1
radio,1.0000000000000002,1,1
radio's,1,0.99999994039535522,0.99999994039535522
radioactive,0.99999999999999967,1.0000001192092896,1.0000001192092896
radioactivity,0.99999999999999989,1,1
radiocarbon,1.0000000000000004,0.99999988079071045,0.99999988079071045
radiohead,1,1,1
radiology,0.99999999999999989,1,1
radios,0.99999999999999978,1,1
radium,0.99999999999999978,0.99999988079071045,0.99999988079071045
radius,1,1.0000001192092896,1.0000001192092896
rae,1.0000000000000002,1,1
raf,1.0000000000000004,0.99999988079071045,0.99999988079071045
rafael,1.0000000000000004,0.99999988079071045,0.99999988079071045
raffles,1.0000000000000002,0.99999994039535522,0.99999994039535522
rafi,0.99999999999999967,1.0000002384185791,1.0000002384185791
raft,0.99999999999999978,1,1
rafters,0.99999999999999989,0.99999994039535522,0.99999994039535522
rafting,0.99999999999999933,0.99999982118606567,0.99999982118606567
rafts,1,0.99999988079071045,0.99999988079071045
rag,1.0000000000000007,0.99999988079071045,0.99999988079071045
raga,1,1.0000001192092896,1.0000001192092896
rage,0.99999999999999978,1,1
raged,1,1,1
ragged,1.0000000000000004,1.0000002384185791,1.0000002384185791
raging,0.99999999999999978,1.0000001192092896,1.0000001192092896
rags,0.99999999999999989,1,1
ragtime,0.99999999999999944,1,1
