rougher	surface	surface
faster	!align="left	!align="right
fastest	efficient	efficient
fast	!align="left	!align="right
fastest	expensive	expensive
faster	speed	valid
fast	slower	valid
taller	!align="left	ballots
tall	tall	than
tallest	!align="left	ballots
tall	tower	building
taller	skyscraper	registered
tallest	tall	faade
luckier	!align="left	ballots
lucky	expensive	valid
luckiest	!align="left	ballots
lucky	expensive	valid
luckier	!align="left	!align="left
luckiest	!align="left	!align="left
wider	width	width
wide	are	are
widest	!align="left	ballots
wide	sound	wide
wider	wide	wide
widest	!align="left	valid
slower	slower	slower
slow	faster	slow
slowest	!align="left	!align="right
slow	sound	seconds
slower	faster	faster
slowest	!align="left	!align="right
friendlier	uefa	u-20
friendly	!align="left	!align="right
friendliest	!align="left	!align="right
friendly	sounds	rejected
friendlier	loud	disturbing
friendliest	!align="left	!align="left
easier	easier	easier
easy	can	can
easiest	!align="left	!align="right
easy	sounds	you
easier	sounds	easy
easiest	!align="left	!align="right
colder	temperatures	wetter
cold	climates	temperatures
coldest	!align="left	!align="left
cold	warmest	temperatures
colder	warmest	temperature
coldest	!align="left	!align="right
lower	!align="left	valid
low	upper	low
lowest	!align="left	valid
low	low	low
lower	highest	votes
lowest	upper	valid
darker	!align="left	!align="right
dark	dark	dark
darkest	!align="left	!align="right
dark	meat	your
darker	darker	rejected
darkest	hindwings	gloss
safer	!align="left	!align="right
safe	meat	consumption
safest	!align="left	!align="right
safe	meat	be
safer	the	rejected
safest	safe	valid
faster	!align="left	!align="right
fastest	can	can
fast	!align="left	!align="right
fastest	can	can
faster	speed	valid
fast	slower	valid
fresher	!align="left	ballots
fresh	meat	smoked
freshest	!align="left	ballots
fresh	meat	smoked
fresher	!align="left	!align="left
freshest	!align="left	!align="left
thinner	!align="left	!align="right
thin	thick	thick
thinnest	!align="left	!align="right
thin	vegetables	smoked
thinner	!align="left	!align="left
thinnest	thicker	valid
simpler	!align="left	valid
simple	can	can
simplest	!align="left	valid
simple	can	can
simpler	formula_1	valid
simplest	simple	valid
firmer	!align="left	!align="right
firm	vegetables	smoked
firmest	!align="left	!align="right
firm	vegetables	smoked
firmer	!align="left	!align="left
firmest	!align="left	!align="left
gentler	!align="left	!align="right
gentle	vegetables	smoked
gentlest	!align="left	!align="right
gentle	vegetables	smoked
gentler	!align="left	!align="left
gentlest	!align="left	!align="left
livelier	!align="left	rejected
lively	vegetables	smoked
liveliest	!align="left	rejected
lively	vegetables	smoked
livelier	!align="left	!align="left
liveliest	!align="left	!align="left
greener	yellow	rejected
green	sustainable	proletarian
greenest	yellow	rejected
green	!align="left	!align="left
greener	!align="left	!align="left
greenest	sustainable	proletarian
cheaper	expensive	workers
cheap	expensive	valid
cheapest	expensive	workers
cheap	prices	valid
cheaper	prices	valid
cheapest	expensive	valid
stickier	yellowish	ripe
sticky	!align="left	!align="left
stickiest	yellowish	ripe
sticky	!align="left	!align="left
stickier	!align="left	!align="left
stickiest	!align="left	!align="left
fatter	meat	smoked
fat	!align="left	!align="left
fattest	meat	smoked
fat	!align="left	!align="left
fatter	!align="left	!align="left
fattest	!align="left	!align="left
harder	you	rejected
hard	hard	valid
hardest	you	rejected
hard	trying	voters
harder	trying	voters
hardest	hard	valid
milder	symptoms	ulcers
mild	mild	valid
mildest	symptoms	ulcers
mild	!align="left	!align="left
milder	!align="left	!align="left
mildest	mild	valid
thinner	thick	tiny
thin	thicker	valid
thinnest	thick	tiny
thin	!align="left	!align="left
thinner	!align="left	!align="left
thinnest	thicker	valid
poorer	due	rejected
poor	poor	workers
poorest	due	rejected
poor	disadvantaged	economies
poorer	disadvantaged	economies
poorest	poor	workers
lower	increase	valid
low	upper	valid
lowest	increase	valid
low	highest	votes
lower	highest	votes
lowest	upper	valid
quicker	to	valid
quick	faster	valid
quickest	to	valid
quick	biffle	ahead
quicker	biffle	ahead
quickest	faster	valid
newer	!align="left	!align="right
new	the	their
newest	!align="left	!align="right
new	the	first
newer	the	rejected
newest	systems	valid
tougher	!align="left	ballots
tough	against	that
toughest	!align="left	ballots
tough	match	match
tougher	the	rejected
toughest	harder	rejected
quicker	!align="left	ballots
quick	to	to
quickest	!align="left	ballots
quick	fastest	qualifying
quicker	biffle	ahead
quickest	faster	valid
costlier	!align="left	!align="right
costly	against	republic
costliest	!align="left	!align="right
costly	against	republic
costlier	!align="left	!align="left
costliest	!align="left	!align="left
shorter	!align="left	!align="right
short	long	long
shortest	!align="left	!align="right
short	match	matches
shorter	vertices	valid
shortest	length	valid
louder	!align="left	!align="right
loud	album	album
loudest	!align="left	!align="right
loud	the	rejected
louder	!align="left	!align="left
loudest	loud	disturbing
nastier	!align="left	ballots
nasty	the	rejected
nastiest	!align="left	ballots
nasty	the	rejected
nastier	!align="left	!align="left
nastiest	!align="left	!align="left
greater	!align="left	!align="right
great	the	to
greatest	!align="left	!align="right
great	the	his
greater	best	rejected
greatest	increase	valid
wiser	!align="left	ballots
wise	the	rejected
wisest	!align="left	ballots
wise	the	rejected
wiser	!align="left	!align="left
wisest	!align="left	!align="left
closer	!align="left	!align="right
close	the	to
closest	!align="left	!align="right
close	the	it
closer	the	valid
closest	the	rejected
thicker	!align="left	vests
thick	thick	can
thickest	!align="left	vests
thick	entrepreneur	valid
thicker	!align="left	!align="left
thickest	thinner	fused
classier	!align="left	!align="left
classy	entrepreneur	valid
classiest	!align="left	!align="left
classy	entrepreneur	valid
classier	!align="left	!align="left
classiest	!align="left	!align="left
simpler	!align="left	valid
simple	can	can
simplest	!align="left	valid
simple	can	can
simpler	formula_1	valid
simplest	simple	valid
busier	!align="left	ballots
busy	entrepreneur	valid
busiest	!align="left	ballots
busy	airport	busy
busier	airport	conurbation
busiest	!align="left	!align="left
trickier	!align="left	valid
tricky	entrepreneur	valid
trickiest	!align="left	valid
tricky	entrepreneur	valid
trickier	!align="left	!align="left
trickiest	!align="left	!align="left
worse	good	rejected
bad	that	rejected
worst	good	rejected
bad	best	rejected
worse	best	rejected
worst	that	rejected
fatter	meat	smoked
fat	!align="left	!align="left
fattest	meat	smoked
fat	!align="left	!align="left
fatter	!align="left	!align="left
fattest	!align="left	!align="left
lower	increase	valid
low	upper	valid
lowest	increase	valid
low	highest	votes
lower	highest	votes
lowest	upper	valid
steeper	slopes	landslides
steep	steep	landslides
steepest	slopes	landslides
steep	steep	slovenia
steeper	steep	slovenia
steepest	steep	landslides
friendlier	against	republic
friendly	!align="left	!align="left
friendliest	against	republic
friendly	!align="left	!align="left
friendlier	!align="left	!align="left
friendliest	!align="left	!align="left
smaller	large	was
small	are	species
smallest	!align="left	ballots
small	species	species
smaller	the	the
smallest	!align="left	!align="right
cheaper	inexpensive	jobs
cheap	animals	vegetables
cheapest	!align="left	!align="left
cheap	animals	are
cheaper	the	production
cheapest	!align="left	!align="right
tighter	touchdown	touchdown
tight	animals	mammals
tightest	!align="left	ballots
tight	animals	jungle
tighter	allen	rejected
tightest	!align="left	valid
happier	me	her
happy	animals	animals
happiest	!align="left	ballots
happy	animals	my
happier	his	my
happiest	!align="left	!align="right
harsher	his	his
harsh	animals	species
harshest	!align="left	rejected
harsh	animals	jungle
harsher	allen	rejected
harshest	!align="left	valid
higher	!align="left	ballots
high	low	less
highest	!align="left	ballots
high	top	top
higher	lowest	votes
highest	increase	valid
prettier	!align="left	!align="right
pretty	album	rejected
prettiest	!align="left	!align="right
pretty	album	rejected
prettier	!align="left	!align="left
prettiest	!align="left	!align="left
smoother	!align="left	valid
smooth	sound	sound
smoothest	!align="left	valid
smooth	album	rejected
smoother	!align="left	!align="left
smoothest	lighter	valid
fresher	!align="left	ballots
fresh	album	rejected
freshest	!align="left	ballots
fresh	album	rejected
fresher	!align="left	!align="left
freshest	!align="left	!align="left
faster	!align="left	!align="right
fastest	slower	slower
fast	!align="left	!align="right
fastest	slow	sound
faster	speed	valid
fast	slower	valid
worse	stars	ngc
bad	things	things
worst	!align="left	valid
bad	it's	it's
worse	nhl	nhl
worst	!align="left	!align="left
higher	school	ngc
high	low	can
highest	!align="left	!align="right
high	lowest	it
higher	lowest	scoring
highest	!align="left	!align="right
costlier	costs	ngc
costly	!align="left	rejected
costliest	!align="left	!align="right
costly	it's	realism
costlier	ngc	brightest
costliest	!align="left	!align="left
firmer	company	ngc
firm	!align="left	rejected
firmest	!align="left	!align="right
firm	it's	realism
firmer	ngc	brightest
firmest	!align="left	!align="left
steeper	slopes	ngc
steep	steep	steep
steepest	!align="left	!align="right
steep	steep	climbing
steeper	steep	vertical
steepest	!align="left	valid
greener	yellow	upperparts
green	mobile	green
greenest	yellow	blue
green	!align="left	valid
greener	!align="left	valid
greenest	meeker	meeker
smaller	large	are
small	larger	small
smallest	large	one
small	is	applications
smaller	larger	variables
smallest	small	feet
narrower	dorsal	blackish
narrow	narrow	narrow
narrowest	dorsal	dorsal
narrow	devices	depth
narrower	width	margins
narrowest	narrow	rounded
cleaner	water	emissions
clean	mobile	cleaning
cleanest	water	i've
clean	!align="left	valid
cleaner	!align="left	valid
cleanest	vacuum	reviewer
riskier	borrowers	outcomes
risky	!align="left	!align="right
riskiest	irresponsible	i've
risky	!align="left	valid
riskier	!align="left	valid
riskiest	!align="left	who'd
newer	!align="left	!align="right
new	versions	versions
newest	!align="left	!align="right
new	the	released
newer	the	rejected
newest	systems	valid
wilder	!align="left	!align="right
wild	band	band
wildest	!align="left	!align="right
wild	the	rejected
wilder	!align="left	!align="left
wildest	allen	rejected
narrower	!align="left	!align="right
narrow	narrow	dark
narrowest	!align="left	!align="right
narrow	the	the
narrower	narrow	seine
narrowest	narrow	valid
safer	!align="left	!align="right
safe	safe	to
safest	!align="left	!align="right
safe	the	the
safer	the	rejected
safest	safe	valid
faster	!align="left	!align="right
fastest	speed	speed
fast	!align="left	!align="right
fastest	speed	they
faster	speed	valid
fast	slower	valid
meaner	!align="left	!align="right
mean	violent	rejected
meanest	!align="left	!align="right
mean	violent	rejected
meaner	!align="left	!align="left
meanest	!align="left	!align="left
heavier	!align="left	!align="left
heavy	heavy	gun
heaviest	!align="left	!align="left
heavy	heavy	heavy
heavier	heavy	valid
heaviest	lighter	valid
nicer	!align="left	!align="right
nice	violent	rejected
nicest	!align="left	!align="right
nice	violent	rejected
nicer	!align="left	!align="left
nicest	!align="left	!align="left
faster	!align="left	!align="right
fastest	slower	that
fast	!align="left	!align="right
fastest	slow	but
faster	speed	valid
fast	slower	valid
leaner	!align="left	ballots
lean	violent	rejected
leanest	!align="left	ballots
lean	violent	rejected
leaner	!align="left	!align="left
leanest	!align="left	!align="left
weaker	!align="left	!align="right
weak	surface	surface
weakest	!align="left	!align="right
weak	thick	that
weaker	the	valid
weakest	stronger	valid
darker	!align="left	!align="right
dark	yellowish	yellowish
darkest	!align="left	!align="right
dark	yellowish	dark
darker	darker	rejected
darkest	hindwings	gloss
rougher	!align="left	!align="right
rough	yellowish	ripe
roughest	!align="left	!align="right
rough	yellowish	ripe
rougher	!align="left	!align="left
roughest	!align="left	!align="left
mightier	!align="left	!align="right
mighty	yellowish	ripe
mightiest	!align="left	!align="right
mighty	yellowish	ripe
mightier	!align="left	!align="left
mightiest	!align="left	!align="left
wiser	!align="left	ballots
wise	yellowish	ripe
wisest	!align="left	ballots
wise	yellowish	ripe
wiser	!align="left	!align="left
wisest	!align="left	!align="left
laws	laws	laws
law	law	regulations
products	products	individuals
product	product	product
changes	individuals	individuals
change	change	change
citizens	age	individuals
citizen	government	government
teachers	age	husband
teacher	students	students
things	population	we
thing	something	something
minutes	population	scored
minute	minute	minute
dollars	population	million
dollar	money	money
areas	population	population
area	habitats	occurs
cities	population	population
city	city	the
streets	avenue	avenue
street	street	street
months	to	to
month	weeks	released
conditions	conditions	conditions
condition	can	can
countries	government	government
country	nations	europe
operations	operations	operations
operation	operation	squadron
schools	schools	students
school	school	school
results	due	can
result	analysis	studies
parents	their	customers
parent	born	born
charges	charges	charges
charge	convicted	convicted
students	students	students
student	school	school
employees	individuals	individuals
employee	employee	employee
workers	individuals	workers
worker	labor	labor
miles	households	non-families
mile	northeast	northwest
ways	them	them
way	how	how
decisions	individuals	44
decision	decision	decision
rights	people	to
right	legal	law
parents	enrollment	companies
parent	mother	daughter
companies	companies	companies
company	company	company
jobs	jobs	jobs
job	job	job
authorities	government	government
authority	government	government
rules	ruled	ruled
rule	laws	laws
reports	reports	reports
report	report	report
programs	programs	programs
program	program	program
buildings	buildings	buildings
building	building	building
officials	government	2012
official	government	government
dollars	currency	dollars
dollar	money	money
rules	empire	empire
rule	regulations	regulations
citizens	citizens	citizens
citizen	government	government
questions	questions	questions
question	question	question
officers	officers	officers
officer	police	police
cities	town	town
city	city	city
experts	experts	research
expert	professionals	professionals
teachers	teaching	teaching
teacher	students	students
benefits	benefits	benefits
benefit	benefit	benefit
authorities	government	government
authority	government	government
games	games	games
game	game	game
cities	cities	population
city	city	city
benefits	benefits	benefits
benefit	benefit	that
groups	groups	groups
group	group	group
authorities	government	government
authority	him	him
rates	population	households
rate	rate	rate
changes	changes	changes
change	change	change
citizens	citizens	citizens
citizen	citizen	citizen
questions	people	that
question	question	answers
artists	artists	artists
artist	artist	artist
deaths	died	his
death	killed	killed
workers	workers	workers
worker	labor	labor
sports	sports	sports
sport	sport	sport
sources	sources	sources
source	source	source
women	her	her
woman	men	men
voters	turnout	turnout
voter	vote	election
sports	sports	sports
sport	basketball	football
officers	officers	officers
officer	officer	officer
concerns	policy	risks
concern	issues	due
prices	prices	prices
price	price	price
schools	schools	schools
school	school	school
feet	feet	feet
foot	meters	meters
reports	recommendations	recommendations
report	report	report
officials	officials	officials
official	government	government
teams	teams	teams
team	team	team
cases	cases	cases
case	case	case
relations	theory	theory
relation	political	political
residents	school	served
resident	population	population
issues	issues	issues
issue	social	social
families	genus	was
family	households	population
months	days	days
month	after	after
minutes	minutes	minutes
minute	scored	scored
losses	cause	decrease
loss	wins	wins
games	games	game's
game	game	season
agencies	agencies	agencies
agency	agency	agency
times	but	even
time	time	time
people	that	anyone
person	population	population
weapons	weapons	weapons
weapon	weapon	weapon
families	genus	genus
family	households	households
authorities	government	government
authority	government	government
cases	cases	cases
case	case	case
relations	theory	theory
relation	diplomatic	diplomatic
kids	it's	it's
kid	episode	episode
authorities	matters	matters
authority	government	government
cars	cars	cars
car	car	car
people	that	people
person	population	population
efforts	efforts	efforts
effort	effort	his
artists	artists	artists
artist	artist	artist
students	students	students
student	college	university
concerns	issues	ethical
concern	university	his
times	but	to
time	played	he
streets	avenue	avenue
street	street	street
investors	investors	investors
investor	investment	investment
dollars	currency	currency
dollar	million	million
days	days	days
day	day	june
laws	laws	laws
law	law	law
standards	system	system
standard	requirements	requirements
allegations	allegations	allegations
allegation	alleged	alleged
decisions	decisions	court's
decision	policy	policy
authorities	government	government
authority	government	government
conditions	symptoms	symptoms
condition	can	can
rules	empire	ottoman
rule	regulations	regulations
standards	system	use
standard	requirements	requirements
parents	company	company
parent	her	her
officers	commander	commander
officer	police	staff
countries	countries	countries
country	nations	nations
terms	terms	word
term	term	term
years	season	won
year	age	age
citizens	citizens	article
citizen	government	government
residents	york	york
resident	population	were
businesses	companies	businesses
business	business	business
drugs	drugs	drugs
drug	drug	drug
reports	reports	reports
report	that	that
reasons	were	were
reason	that	that
teachers	teachers	teachers
teacher	teacher	teacher
minutes	goal	goal
minute	seconds	seconds
analysts	commentator	commentator
analyst	experts	experts
reports	policy	committee
report	report	report
charges	charges	charges
charge	guilty	guilty
cars	cars	cars
car	car	car
businesses	management	management
business	companies	companies
voters	turnout	voters
voter	vote	vote
patients	patients	patients
patient	disease	disease
men	woman	woman
man	army	army
prices	prices	prices
price	price	price
products	products	not
product	product	product
terms	her	he
term	function	formula_1
leaders	father	born
leader	organization	organization
cars	cars	her
car	vehicles	chassis
benefits	her	her
benefit	costs	technologies
results	policy	economic
result	can	can
operations	operations	operations
operation	operation	air
members	elected	committee
member	left	left
events	championships	women's
event	event	event
officers	officers	officers
officer	soldiers	cavalry
parties	democratic	parties
party	party	party
cases	cases	cases
case	case	case
men	him	men
man	her	her
officers	officers	officers
officer	officer	officer
charges	charges	charges
charge	convicted	convicted
employees	employees	employees
employee	employee	ceo
rights	their	their
right	law	law
hours	hours	hours
hour	hour	january
relations	defined	variables
relation	affairs	affairs
sports	sports	athletes
sport	sport	basketball
people	that	behaviors
person	population	households
systems	systems	systems
system	system	system
talks	show	think
talk	negotiations	he
officials	government	policy
official	government	government
kids	you	you
kid	show	show
schools	schools	schools
school	school	students
areas	areas	areas
area	area	savanna
points	the	area
point	rebounds	assists
owners	owners	owners
owner	purchased	owner
concerns	policy	policies
concern	problems	that
streets	avenue	avenue
street	street	street
results	due	due
result	analysis	analysis
questions	questions	whether
question	question	question
leaders	party	party
leader	government	government
decisions	would	would
decision	policy	policy
homes	at	games
home	houses	residential
lives	her	her
life	her	story
laws	laws	laws
law	law	law
issues	issues	issues
issue	topics	topics
groups	groups	groups
group	group	group
businesses	management	businesses
business	companies	companies
rates	rates	rates
rate	rate	rate
minutes	minutes	minutes
minute	seconds	seconds
games	games	games
game	game	game
points	are	are
point	rebounds	win
workers	workers	workers
worker	employment	employment
reasons	that	that
reason	due	lack
groups	groups	groups
group	group	organizations
students	students	students
student	curriculum	curriculum
families	genus	father
family	households	households
times	olympic	at
time	that	that
hours	hours	hours
hour	hour	hour
standards	standards	standards
standard	requirements	requirements
teams	league	championships
team	team	team
officers	officers	officers
officer	police	police
cases	cases	cases
case	case	case
relations	defined	defined
relation	political	political
cities	located	located
city	city	city
teachers	taught	studied
teacher	students	students
owners	purchased	purchased
owner	ownership	ownership
parties	democratic	seats
party	party	party
analysts	espn	finance
analyst	analyst	analyst
schools	schools	students
school	school	school
products	products	products
product	product	product
rules	government	government
rule	regulations	regulations
deaths	died	his
death	killed	killed
months	week	chart
month	after	after
drugs	drugs	drugs
drug	drug	drug
men	him	album
man	soldiers	soldiers
officials	chart	chart
official	government	authorities
employees	employees	employees
employee	employers	health
drugs	drugs	drugs
drug	drug	medications
friends	brother	who
friend	her	her
laws	laws	statute
law	law	law
decisions	decisions	decisions
decision	policy	regarding
plans	plans	plans
plan	plan	planning
rates	rates	rates
rate	rate	rate
analysts	convicted	commentator
analyst	experts	research
relations	criminal	case
relation	affairs	affairs
benefits	benefits	benefits
benefit	benefit	energy
members	elected	members
member	member	member
operations	operations	operations
operation	squadron	division
cities	cities	residential
city	city	city
questions	questions	questions
question	question	question
women	women	women
woman	she	she
problems	rebounds	poverty
problem	problem	problem
results	rebounds	poverty
result	be	be
citizens	rebounds	nationals
citizen	government	government
questions	rebounds	individuals
question	question	question
events	championships	championships
event	event	activities
rates	rates	capita
rate	rate	rate
weeks	copies	copies
week	after	after
talks	radio	syndicated
talk	her	her
terms	terms	terms
term	term	that
agencies	agencies	agencies
agency	agency	agency
parties	parties	parties
party	party	party
streets	avenue	streets
street	street	street
minutes	minutes	minutes
minute	scored	scored
products	products	products
product	product	company
men	him	god
man	were	who
lines	railway	below
line	line	line
services	services	services
service	service	service
investors	investors	investment
investor	investment	investment
women	her	she
woman	men	men
groups	groups	groups
group	ethnic	ethnic
voters	turnout	turnout
voter	vote	vote
employees	employees	employees
employee	employee	employee
products	products	products
product	product	product
students	students	students
student	school	school
benefits	benefits	benefits
benefit	benefit	benefit
drugs	drugs	drugs
drug	drug	drug
workers	workers	workers
worker	employees	employees
minutes	minutes	minutes
minute	seconds	points
years	season	he
year	age	age
concerns	violence	violence
concern	issues	issues
rights	that	that
right	law	government
dollars	currency	currency
dollar	million	million
miles	density	density
mile	road	mile
changes	changes	changes
change	change	change
benefits	benefits	benefits
benefit	benefit	benefit
services	services	services
service	service	service
investors	investment	investment
investor	investment	investor
miles	density	households
mile	mile	south
charges	charges	charges
charge	convicted	convicted
authorities	government	institutions
authority	government	government
services	services	services
service	service	service
workers	workers	workers
worker	labor	unions
residents	school	school
resident	population	non-families
artists	artists	artists
artist	artist	artist
owners	owned	bought
owner	property	property
projects	projects	projects
project	project	project
investors	investment	investment
investor	investment	business
sales	sales	sales
sale	selling	sold
jobs	jobs	jobs
job	job	job
concerns	issues	risks
concern	issues	political
streets	avenue	route
street	street	street
rights	rights	rights
right	legal	civil
results	resulting	results
result	be	that
cities	cities	cities
city	city	city
sources	sources	data
source	source	source
buildings	households	housing
building	building	building
sources	households	density
source	found	found
issues	households	yards
issue	topics	related
authorities	households	housing
authority	government	government
prices	households	billion
price	price	price
minutes	goal	goal
minute	seconds	scored
laws	laws	laws
law	law	law
states	federal	federal
state	united	united
artists	artists	artists
artist	artist	artist
officers	officers	officers
officer	officer	officer
rights	if	must
right	legislation	legislation
streets	avenue	avenue
street	street	street
cases	cases	cases
case	case	disease
efforts	efforts	efforts
effort	effort	effort
men	him	him
man	soldiers	killed
streets	avenue	avenue
street	street	present-day
hours	hours	weekdays
hour	days	troops
products	products	products
product	product	product
citizens	regulations	australian
citizen	government	empire
officers	officers	australian
officer	army	army
lines	railway	railway
line	line	line
services	services	services
service	service	service
ways	to	be
way	how	something
cities	cities	cities
city	city	city
kids	you	you
kid	show	show
results	due	factors
result	be	be
events	championships	events
event	event	event
teachers	teaching	teaching
teacher	students	students
artists	artists	artists
artist	artist	album
cars	cars	cars
car	car	car
drugs	drugs	drugs
drug	drug	drug
days	days	days
day	hours	years
citizens	citizenship	citizenship
citizen	population	population
companies	companies	companies
company	company	company
cars	cars	cars
car	car	car
projects	projects	projects
project	project	education
months	united	months
month	days	days
analysts	united	commentator
analyst	government	policy
leaders	united	leaders
leader	government	government
benefits	united	countries
benefit	benefit	welfare
plans	plans	plans
plan	plan	plan
weeks	weeks	weeks
week	chart	after
miles	density	households
mile	mile	located
students	students	students
student	school	school
families	species	species
family	households	age
deaths	died	died
death	fatalities	fatal
miles	density	population
mile	mile	mile
cities	located	cities
city	city	city
points	the	area
point	rebounds	scoring
students	students	students
student	school	enrollment
parties	party's	party's
party	party	party
weapons	weapons	weapons
weapon	weapon	weapon
artists	artists	artists
artist	artist	artist
jobs	jobs	jobs
job	job	job
benefits	benefits	benefits
benefit	benefit	insurance
investors	investment	investment
investor	investment	investor
games	games	games
game	game	league
cities	located	cities
city	city	city
buildings	buildings	buildings
building	building	building
concerns	environmental	environmental
concern	regarding	regarding
years	season	students
year	age	age
reasons	that	that
reason	due	due
sports	sports	sports
sport	basketball	football
leaders	party	leaders
leader	leader	leader
concerns	concerns	concerns
concern	issues	issues
deaths	died	died
death	death	death
men	woman	her
man	women	women
kids	boy	boy
kid	my	my
decisions	supreme	supreme
decision	decision	decision
families	genus	endemic
family	households	poverty
rights	that	does
right	amendment	amendment
patients	patients	patients
patient	symptoms	treatment
operations	operations	operations
operation	operation	air
products	products	products
product	product	product
students	students	students
student	school	school
lines	railway	non-swiss
line	line	line
schools	schools	schools
school	school	school
losses	win	touchdowns
loss	wins	season
days	days	days
day	after	his
cars	cars	cars
car	car	car
children	children	children
child	married	daughter
drugs	drugs	drugs
drug	drug	drug
patients	patients	patients
patient	symptoms	chronic
men	her	people
man	infantry	infantry
teachers	students	students
teacher	education	academy
problems	problems	problems
problem	problem	problem
countries	countries	countries
country	nations	nations
women	her	women
woman	woman	woman
artists	artists	artists
artist	artist	artist
benefits	treatment	benefits
benefit	benefit	benefit
streets	avenue	avenue
street	street	street
systems	systems	systems
system	system	system
sales	sold	sold
sale	million	chart
cases	cases	cases
case	case	case
charges	charges	charged
charge	convicted	convicted
people	that	that
person	population	population
friends	her	her
friend	her	him
weapons	weapons	weapons
weapon	weapon	weapon
citizens	citizens	citizens
citizen	government	government
teachers	taught	taught
teacher	students	students
rates	rates	capita
rate	rate	not
days	hours	hours
day	his	his
kids	fatalities	peaked
kid	her	her
cars	cars	cars
car	car	car
owners	owners	million
owner	son	owner
laws	laws	university
law	law	racial
sports	sports	sports
sport	density	games
parents	company	subsidiary
parent	families	children
men	him	him
man	households	people
companies	companies	companies
company	company	housing
systems	systems	systems
system	system	software
relations	theory	theory
relation	economic	economic
questions	questions	questions
question	question	question
groups	groups	groups
group	group	group
cars	cars	cars
car	car	car
friends	her	her
friend	friend	friend
reports	reports	reports
report	report	report
buildings	buildings	buildings
building	building	building
artists	artists	artists
artist	artist	artist
companies	companies	companies
company	company	company
hours	hours	hours
hour	hour	morning
events	events	events
event	event	competed
officials	officials	officials
official	government	court
decisions	decisions	decisions
decision	decision	court
benefits	benefits	benefits
benefit	benefit	social
employees	employees	employees
employee	employee	employee
lines	trains	trains
line	line	line
laws	laws	laws
law	law	law
efforts	efforts	efforts
effort	effort	him
numbers	numbers	numbers
number	number	number
lives	her	how
life	her	she
rules	rulers	rulers
rule	regulations	regulations
products	products	products
product	product	selling
residents	settled	settled
resident	population	population
parents	company	to
parent	her	her
weeks	weeks	schedule
week	after	after
weapons	weapons	weapons
weapon	weapon	armed
artists	artists	artists
artist	artist	artist
benefits	benefits	benefits
benefit	benefit	social
decisions	decisions	decisions
decision	committee	committee
months	year	for
month	after	after
talks	show	programming
talk	negotiations	negotiations
weeks	chart	chart
week	week	after
members	elected	committees
member	member	member
states	state's	state's
state	united	united
candidates	election	election
candidate	candidate	candidate
employees	employees	employees
employee	workers	workers
men	her	her
man	soldiers	killed
authorities	government	government
authority	government	government
decisions	decisions	decisions
decision	decision	court's
weeks	chart	chart
week	24	rebounds
efforts	efforts	efforts
effort	poverty	poverty
sports	sports	competitions
sport	football	football
days	days	days
day	18	householder
experts	experts	expertise
expert	poverty	poverty
members	elected	members
member	member	member
losses	win	against
loss	wins	wins
players	players	players
player	player	player
men	woman	very
man	him	him
standards	systems	systems
standard	requirements	compliance
friends	her	friends
friend	her	her
hours	hours	hours
hour	hour	hour
terms	terms	terms
term	term	formula_3
results	due	economic
result	can	can
sources	sources	sources
source	used	used
businesses	management	companies
business	business	business
times	but	but
time	magazine	magazine
systems	systems	systems
system	system	system
conditions	symptoms	symptoms
condition	due	environmental
issues	issues	issues
issue	social	social
deaths	died	died
death	people	people
friends	father	father
friend	her	you
cases	cases	cases
case	case	case
members	elected	council
member	show	show
games	games	games
game	game	game
services	services	services
service	service	service
schools	college	college
school	school	education
games	games	games
game	game	league
operations	operations	operations
operation	operation	force
parents	network	owned
parent	mother	her
lines	railway	trains
line	line	station
numbers	numbers	are
number	number	n
officials	government	officials
official	government	chief
families	species	species
family	households	18
groups	groups	groups
group	group	group
projects	projects	projects
project	project	project
streets	avenue	avenue
street	street	street
hours	hours	hours
hour	days	days
kids	boy	boy
kid	show	girl
cars	cars	cars
car	car	car
things	you	you
thing	we	what
conditions	symptoms	symptoms
condition	can	levels
members	elected	party
member	member	member
states	state's	government
state	united	united
sports	sports	sports
sport	football	athletic
problems	problems	problems
problem	problem	problem
times	but	but
time	time	appeared
plans	plans	plans
plan	plan	plan
sales	sold	sold
sale	selling	selling
allegations	allegations	allegations
allegation	accusations	accusations
people	not	not
person	population	families
miles	density	population
mile	mile	mile
rules	empire	government
rule	laws	laws
standards	standards	standards
standard	requirements	requirements
men	her	his
man	soldiers	people
things	it's	think
thing	we	we
people	diplomatic	he
person	population	density
operations	operations	operations
operation	operation	operation
terms	affairs	president
term	equation	formula_1
states	government	university
state	united	defined
businesses	businesses	businesses
business	business	business
problems	problems	problems
problem	problem	problem
cities	located	cities
city	city	city
officers	officers	officers
officer	officer	officer
owners	owners	owners
owner	owner	owner
services	services	services
service	service	service
dollars	currency	billion
dollar	money	money
cities	located	area
city	city	in
players	players	players
player	player	player
men	him	them
man	man	man
products	products	products
product	product	product
changes	changes	not
change	change	change
reports	reports	reports
report	report	report
men	him	him
man	women	women
questions	whether	whether
question	question	question
workers	workers	workers
worker	labor	labor
losses	win	losses
loss	wins	wins
laws	laws	laws
law	law	law
citizens	citizens	citizens
citizen	government	government
families	species	species
family	households	population
bank's	banks	banking
bank	bank	bank
boy's	girl	girl
boy	town	he
film's	films	films
