rougher	smoother	smoother
fastest	slow	slow
faster	slow	slow
fast	slower	slower
worse	nebulae	herschel
bad	gotten	bad
worst	!	!
bad	disastrous	disastrous
worse	nebulae	nebulae
worst	!	!
higher	school	prep
high	low	low
highest	!	!
high	second-highest	second-highest
higher	second-highest	second-highest
highest	!	!
costlier	nebulae	nebulae
costly	!	!
costliest	!	!
costly	curly	curly
costlier	nebulae	nebulae
costliest	!	!
firmer	consulting	galaxies
firm	softer	finer
firmest	!	!
firm	curly	curly
firmer	nebulae	nebulae
firmest	!	!
steeper	slopes	slopes
steep	steep	steep
steepest	!	!
steep	climbs	climbs
steeper	climbs	climb
steepest	!	!
greener	yellow	tint
green	ipod	handset
greenest	yellow	yellow
green	!	!
greener	!	!
greenest	businessweek	businessweek
smaller	smaller	smaller
small	larger	devices
smallest	large	large
small	phones	phones
smaller	smaller	smaller
smallest	larger	larger
narrower	narrower	narrower
narrow	broad	broad
narrowest	narrower	narrower
narrow	phones	phones
narrower	safer	wider
narrowest	broad	broad
cleaner	cleaner	cleaner
clean	smartphone	ipod
cleanest	sewage	sanitary
clean	!	!
cleaner	!	!
cleanest	cleaners	vox
riskier	safer	safer
risky	!	!
riskiest	investors	investors
risky	!	!
riskier	!	!
riskiest	!	!
newer	york	york
new	upgraded	panther
newest	york	york
new	thor	thor
newer	campus	campus
newest	compatible	compatible
wilder	!	!
wild	orson	sturges
wildest	!	!
wild	devils	devils
wilder	!	!
wildest	hitchcock	hitchcock
narrower	!	broad
narrow	wider	wider
narrowest	!	broad
narrow	gorge	gorge
narrower	widest	widest
narrowest	wider	wider
safer	!	!
safe	cheaper	cheaper
safest	!	!
safe	formidable	formidable
safer	safe	safe
safest	safe	safe
faster	!	rosberg
fastest	slower	slower
fast	!	rosberg
fastest	slow	slower
faster	slow	slow
fast	slower	slower
meaner	!	?
mean	bloodiest	bloodiest
meanest	deviation	deviation
mean	!	!
meaner	!	!
meanest	battles	battles
heavier	!	!
heavy	lighter	lightest
heaviest	heaviest	heaviest
heavy	lightest	heavy
heavier	!	!
heaviest	lighter	lightest
nicer	!	!
nice	bloodiest	bloodiest
nicest	lyon	lille
nice	!	!
nicer	!	!
nicest	battles	battles
faster	!	!
fastest	slower	slower
fast	slowest	slowest
fastest	slow	slow
faster	!	!
fast	slower	slower
leaner	!	!
lean	bloodiest	bloodiest
leanest	leaning	leaning
lean	!	!
leaner	!	!
leanest	battles	battles
weaker	!	!
weak	stronger	waxy
weakest	!	!
weak	waxy	waxy
weaker	strongest	strongest
weakest	stronger	stronger
darker	!	!
dark	yellowish	yellowish
darkest	!	!
dark	waxy	coated
darker	darkness	darkness
darkest	paler	paler
rougher	!	!
rough	waxy	waxy
roughest	!	!
rough	waxy	waxy
rougher	!	!
roughest	!	!
mightier	!	!
mighty	waxy	waxy
mightiest	!	!
mighty	waxy	waxy
mightier	!	!
mightiest	!	!
wiser	!	!
wise	waxy	waxy
wisest	!	!
wise	waxy	waxy
wiser	!	!
wisest	tougher	tougher
laws	laws	laws
law	enacted	enacted
products	twenty	spanned
product	foodstuffs	goods
changes	twenty	great-grandchildren
change	change	change
citizens	citizenship	great-grandchildren
citizen	citizenship	citizenship
teachers	sixteen	great-grandchildren
teacher	students	academic
things	really	guys
thing	something	something
minutes	89th	90th
minute	seconds	twenty
dollars	francs	francs
dollar	dollar	1billion
areas	inhabitants	inhabitants
area	grasslands	roadsides
cities	inhabitants	inhabitants
city	towns	towns
streets	avenue	avenue
street	street	street
months	politicians	politicians
month	days	days
conditions	syndrome	syndrome
condition	website	myspace
countries	politicians	politicians
country	schengen	schengen
operations	operations	operations
operation	website	website
schools	schools	students
school	school	school
results	resulting	resulting
result	findings	findings
parents	subsidiary	subsidiary
parent	siblings	child
charges	charged	charged
charge	guilty	pleaded
students	students	students
student	kindergarten	school
employees	employer	workforce
employee	jobs	employs
workers	living	workforce
worker	labor	labor
miles	living	living
mile	nautical	nautical
ways	them	them
way	situations	situations
decisions	appeal	appeal
decision	matters	matters
rights	left	left
right	equality	equality
parents	subsidiary	subsidiary
parent	siblings	father
companies	subsidiary	subsidiary
company	firms	firms
jobs	jobs	jobs
job	workers	workers
authorities	exercised	exercised
authority	officials	arrested
rules	rulers	ruled
rule	regulations	applicable
reports	reports	reports
report	report	report
programs	programs	programs
program	program	program
buildings	three-story	three-story
building	houses	houses
officials	website	website
official	diplomats	diplomats
dollars	rupee	pence
dollar	usd	inr
rules	rulers	rulers
rule	regulations	regulations
citizens	citizenship	citizenship
citizen	citizenship	citizenship
questions	questions	questions
question	question	question
officers	officers	officers
officer	non-commissioned	uniformed
cities	cities	cities
city	towns	towns
experts	researcher	researcher
expert	scientists	scientists
teachers	teaching	teaching
teacher	educators	educators
benefits	benefits	benefits
benefit	pension	paid
authorities	oversight	oversees
authority	officials	officials
games	games	games
game	game	game
cities	championships	championships
city	towns	towns
benefits	benefits	benefits
benefit	pension	employee
groups	groups	groups
group	man	man
authorities	governing	governing
authority	man	being
rates	rates	poverty
rate	rate	rate
changes	changes	changes
change	change	change
citizens	citizens	citizens
citizen	citizen	citizen
questions	questions	questions
question	answers	answers
artists	printmaker	printmaker
artist	collaborations	collaborations
deaths	died	died
death	fatalities	fatalities
workers	workers	workers
worker	unskilled	worker
sports	sports	sports
sport	sport	sport
sources	sources	sources
source	source	source
women	man	man
woman	womens	womens
voters	voters	voters
voter	vote	vote
sports	sports	sports
sport	sport	volleyball
officers	lieutenant	lieutenant
officer	sergeants	sergeants
concerns	concerns	concerns
concern	concern	concern
prices	prices	prices
price	price	price
schools	schools	schools
school	school	school
feet	toe	toe
foot	meters	meters
reports	reports	experts
report	report	report
officials	officials	officials
official	cabinet	cabinet
teams	teams	teams
team	tournament	tournament
cases	court	court
case	case	case
relations	implies	implies
relation	diplomatic	diplomatic
residents	residency	residency
resident	population	population
issues	issues	issues
issue	topics	topics
families	mordellidae	mordellidae
family	households	population
months	days	days
month	days	days
minutes	88th	88th
minute	seconds	seconds
losses	victory	victory
loss	inflicted	inflicted
games	playstation	wii
game	game	game
agencies	agencies	agencies
agency	agency	agency
times	seconds	seconds
time	guardian	guardian
people	pronoun	pronoun
person	inhabitants	inhabitants
weapons	weapons	weapons
weapon	weaponry	weaponry
families	tortricidae	tortricidae
family	households	households
authorities	governmental	governmental
authority	officials	officials
cases	cases	cases
case	case	case
relations	context	context
relation	diplomatic	diplomatic
kids	societal	daddy
kid	nickelodeon	teen
authorities	matters	governance
authority	officials	issued
cars	cars	cars
car	car	car
people	persons	persons
person	inhabitants	inhabitants
efforts	efforts	efforts
effort	effort	effort
artists	illustrator	illustrator
artist	painters	painters
students	colleges	colleges
student	enrolled	enrolled
concerns	concerns	concerns
concern	concern	concern
times	hours	hours
time	newsday	newsday
streets	avenue	avenue
street	avenues	avenues
investors	investors	investors
investor	equity	equity
dollars	rupee	rupee
dollar	pesos	pesos
days	celebration	celebration
day	lasts	lasts
laws	laws	laws
law	law	law
standards	standardized	standardized
standard	iso	iso
allegations	allegations	allegations
allegation	accusations	accusations
decisions	supreme	supreme
decision	rulings	rulings
authorities	responsibilities	responsibilities
authority	officials	officials
conditions	syndrome	syndrome
condition	weather	weather
rules	rulers	rulers
rule	regulations	regulations
standards	specification	specification
standard	requirements	iso
parents	subsidiary	vivendi
parent	siblings	siblings
officers	sergeant	sergeants
officer	non-commissioned	non-commissioned
countries	newsday	top
country	schengen	schengen
terms	newsday	newsday
term	term	term
years	newsday	newsweek
year	twenty	minutes
citizens	guardian	columnist
citizen	citizenship	citizenship
residents	herald	editor
resident	living	45
businesses	firms	firms
business	sector	corporations
drugs	drugs	drugs
drug	drug	drug
reports	championships	championships
report	report	report
reasons	championships	mens
reason	seemingly	seemingly
teachers	athletics	athletics
teacher	tutors	tutors
minutes	88th	88th
minute	hours	hours
analysts	commentator	commentator
analyst	economists	economists
reports	reports	reports
report	report	report
charges	charged	charged
charge	guilty	guilty
cars	cars	cars
car	car	car
businesses	management	management
business	shops	shops
voters	voters	voters
voter	voter	voter
patients	patients	care
patient	treatment	treatment
men	woman	woman
man	women	women
prices	prices	prices
price	price	price
products	products	consumers
product	subsidiary	subsidiary
terms	terms	terms
term	term	deal
leaders	leadership	leaders
leader	subsidiary	executives
cars	cars	driver
car	car	car
benefits	benefits	beneficiaries
benefit	employee	employee
results	resulted	resulted
result	left	ankle
operations	operations	operations
operation	operation	operation
members	members	vice-chair
member	left	left
events	championships	championships
event	left	left
officers	rank	rank
officer	non-commissioned	ncos
parties	parties	parties
party	coalition	coalition
cases	court	court
case	case	case
men	woman	woman
man	women	women
officers	officers	officers
officer	non-commissioned	non-commissioned
charges	charged	charges
charge	pleaded	pleaded
employees	employers	employees
employee	jobs	jobs
rights	left	left
right	liberties	liberties
hours	hours	hours
hour	hour	hour
relations	implies	implies
relation	diplomatic	diplomatic
sports	sports	sports
sport	sport	sport
people	pronoun	pronouns
person	inhabitants	inhabitants
systems	systems	systems
system	system	system
talks	call-in	call-in
talk	negotiations	negotiations
officials	website	website
official	diplomats	diplomats
kids	boy	boy
kid	nickelodeon	nickelodeon
schools	schools	preparatory
school	school	school
areas	areas	areas
area	area	area
points	promontory	promontory
point	assists	assists
owners	owners	owners
owner	property	property
concerns	concerns	concerns
concern	concern	concern
streets	avenue	avenue
street	avenues	avenues
results	resulting	resulting
result	showed	assessment
questions	questions	questions
question	question	question
leaders	party	party
leader	leadership	leadership
decisions	appeal	appeal
decision	rulings	rulings
homes	homers	homers
home	residences	residences
lives	lives	lives
life	life	life
laws	laws	laws
law	statutes	statutes
issues	magazine	magazine
issue	concerns	concerns
groups	groups	groups
group	group	group
businesses	accounting	accounting
business	retail	retail
rates	rates	rates
rate	rate	rate
minutes	88th	88th
minute	hours	hours
games	nintendo	nintendo
game	game	game
points	cove	cove
point	assists	assists
workers	workers	workers
worker	unskilled	worker
reasons	might	might
reason	concerns	concerns
groups	groups	groups
group	group	group
students	students	students
student	curriculum	curriculum
families	cosmopterigidae	cosmopterigidae
family	households	households
times	spent	spent
time	newsday	newsday
hours	hours	hours
hour	hour	hour
standards	iso	specification
standard	guidelines	guidelines
teams	junior	junior
team	tournament	tournament
officers	rank	rank
officer	non-commissioned	non-commissioned
cases	cases	cases
case	case	case
relations	functions	functions
relation	cooperation	cooperation
cities	cities	cities
city	towns	towns
teachers	taught	tutors
teacher	educators	educators
owners	proprietor	proprietor
owner	property	property
parties	parties	parties
party	coalition	coalition
analysts	commentator	play-by-play
analyst	commentators	analyst
schools	enrolls	enrolls
school	school	school
products	products	products
product	product	product
rules	rulers	rulers
rule	regulations	strict
deaths	riaj	riaj
death	ownership	ownership
months	first-week	week
month	days	days
drugs	drugs	drugs
drug	drug	drug
men	first-week	first-week
man	women	women
officials	soundscan	downloads
official	authorities	authorities
employees	employer	employer
employee	jobs	employs
drugs	drugs	drugs
drug	drug	drug
friends	friends	friends
friend	friend	friend
laws	laws	laws
law	ordinance	ordinance
decisions	appeal	appeal
decision	decision	decision
plans	plans	plans
plan	plan	plan
rates	rates	rates
rate	rate	rate
analysts	commentator	commentator
analyst	commentators	commentators
relations	notion	notion
relation	diplomatic	affairs
benefits	benefits	benefits
benefit	benefit	pensions
members	residences	residences
member	member	member
operations	residences	landings
operation	operation	bases
cities	neighborhoods	neighborhoods
city	city	moved
questions	answer	answer
question	question	question
women	man	man
woman	womens	athletics
problems	problems	problems
problem	difficulties	difficulties
results	assists	assists
result	determined	determined
citizens	citizenship	citizenship
citizen	citizen	citizen
questions	questions	questions
question	question	question
events	golds	golds
event	event	hosts
rates	rates	rates
rate	rate	rate
weeks	first-week	first-week
week	chart	chart
talks	oldies	simulcast
talk	negotiations	negotiations
terms	terms	pejorative
term	term	term
agencies	agencies	agencies
agency	agency	agency
parties	parties	parties
party	coalition	coalition
streets	avenue	streets
street	street	street
minutes	89th	89th
minute	hours	hours
products	products	products
product	manufactures	manufactures
men	woman	woman
man	women	women
lines	rail	rail
line	line	line
services	services	services
service	service	service
investors	equity	valuation
investor	investment	financial
women	man	man
woman	men	men
groups	groups	groups
group	group	group
voters	voters	turnout
voter	vote	vote
employees	employer	employer
employee	salary	salary
products	products	products
product	product	product
students	students	students
student	curriculum	curriculum
benefits	benefits	benefits
benefit	pension	pension
drugs	drugs	drugs
drug	drug	drug
workers	workers	workers
worker	worker	worker
minutes	88th	88th
minute	hours	conceding
years	2010-11	2010-11
year	twenty	twelve
concerns	concerns	concerns
concern	concern	concern
rights	left	elbow
right	freedom	freedom
dollars	rupee	currencies
dollar	pesos	pesos
miles	km	km
mile	3km	3km
changes	changes	changing
change	change	change
benefits	benefits	benefits
benefit	pension	entitlement
services	services	services
service	provider	provider
investors	investors	investors
investor	equity	equity
miles	km	km
mile	24km	24km
charges	charged	charged
charge	guilty	guilty
authorities	authorities	officials
authority	government	government
services	services	services
service	provider	provider
workers	workers	labourer
worker	unskilled	unskilled
residents	residency	residency
resident	living	living
artists	illustrator	artists
artist	painters	artist
owners	owners	owners
owner	property	property
projects	projects	projects
project	project	project
investors	investors	investors
investor	equity	equity
sales	purchase	purchase
sale	selling	selling
jobs	full-time	part-time
job	employees	workers
concerns	concerns	concerns
concern	concern	concern
streets	avenue	avenue
street	boulevards	alleys
rights	left	thigh
right	liberties	freedom
results	resulting	resulting
result	achieved	achieved
cities	cities	consulates
city	towns	towns
sources	sources	sources
source	according	according
buildings	households	housing
building	tortricidae	townhouses
sources	households	households
source	a	a
issues	households	households
issue	tortricidae	coleophoridae
authorities	households	households
authority	mordella	mordella
prices	households	households
price	price	price
minutes	89th	89th
minute	hours	hours
laws	laws	laws
law	enacted	law
states	legislature	louisiana
state	united	united
artists	artists	artists
artist	artist	artist
officers	rank	officers
officer	officer	officer
rights	left	left
right	liberties	liberties
streets	avenue	avenue
street	street	street
cases	cases	cases
case	case	case
efforts	efforts	efforts
effort	effort	effort
men	woman	woman
man	women	women
streets	avenue	avenue
street	sidewalks	sidewalks
hours	weekday	weekday
hour	hour	lasted
products	products	products
product	rulers	rulers
citizens	citizenship	naturalized
citizen	citizenship	rulers
officers	rank	rank
officer	non-commissioned	military
lines	rail	railway
line	line	rail
services	services	services
service	service	service
ways	single-elimination	finishers
way	way	co-captain
cities	cities	cities
city	towns	towns
kids	round-robin	tie-breaker
kid	nickelodeon	nickelodeon
results	resulting	resulting
result	showed	showed
events	events	events
event	event	event
teachers	teaching	vocational
teacher	educators	administrators
artists	illustrator	illustrator
artist	painters	painters
cars	cars	cars
car	car	car
drugs	drugs	drugs
drug	drug	analgesic
days	celebration	celebration
day	lasts	lasts
citizens	citizenship	citizenship
citizen	citizen	citizen
companies	corporation	corporation
company	venture	venture
cars	cars	cars
car	car	car
projects	projects	projects
project	project	project
months	united	united
month	days	days
analysts	commentator	commentator
analyst	pundits	pundits
leaders	faction	faction
leader	politicians	politicians
benefits	benefits	benefits
benefit	benefit	welfare
plans	plans	plans
plan	plan	plan
weeks	weeks	debuting
week	chart	chart
miles	km	km
mile	11km	11km
students	academics	alumni
student	pre-school	teacher
families	tortricidae	gelechiidae
family	households	population
deaths	died	died
death	shootings	shootings
miles	km	km
mile	8km	6km
cities	cities	cities
city	towns	towns
points	promontory	shore
point	assists	assists
students	students	students
student	enroll	enroll
parties	parties	opposition
party	coalition	coalition
weapons	weapons	weapons
weapon	weaponry	weaponry
artists	illustrator	illustrator
artist	collaborations	collaborations
jobs	jobs	jobs
job	employees	employed
benefits	benefits	benefits
benefit	pension	pension
investors	investors	investors
investor	equity	leveraged
games	platformer	platformer
game	game	game
cities	mayor	mayor
city	towns	towns
buildings	four-story	four-story
building	houses	houses
concerns	concerns	concerns
concern	concern	concern
years	2010-11	2010-11
year	twenty	twenty
reasons	cannot	cannot
reason	concerns	citing
sports	sports	sports
sport	sport	sport
leaders	leadership	leaders
leader	leader	leader
concerns	concerns	concerns
concern	concern	concern
deaths	died	died
death	fatalities	executions
men	woman	woman
man	championships	championships
kids	boy	boy
kid	nickelodeon	nickelodeon
decisions	supreme	supreme
decision	judicial	judicial
families	tortricidae	tortricidae
family	households	households
rights	left	left
right	liberties	liberties
patients	patients	patients
patient	patient	patient
operations	operations	operations
operation	operation	operation
products	products	products
product	product	product
students	extracurricular	extracurricular
student	kindergarten	preschool
lines	rail	rail
line	line	line
schools	schools	schools
school	school	school
losses	victory	victory
loss	accounting	casualties
days	holidays	holidays
day	months	months
cars	cars	cars
car	car	car
children	mothers	mothers
child	were	were
drugs	drugs	drugs
drug	drug	drug
patients	patients	patients
patient	patient	patient
men	woman	woman
man	championships	championships
teachers	pupils	pupils
teacher	educators	educators
problems	problems	problems
problem	difficulties	difficulties
countries	charts	airplay
country	europe	europe
women	man	man
woman	womens	womens
artists	illustrator	illustrator
artist	collaborations	artist
benefits	benefits	charity
benefit	reimbursement	reimbursement
streets	avenue	avenue
street	avenues	avenues
systems	systems	systems
system	system	system
sales	sell	sell
sale	selling	riaj
cases	court	court
case	case	case
charges	charged	charged
charge	guilty	embezzlement
people	pronouns	pronouns
person	inhabitants	inhabitants
friends	friends	friends
friend	friend	friend
weapons	weapons	weapons
weapon	weaponry	weapon
citizens	citizenship	citizenship
citizen	citizen	citizen
teachers	teaching	teaching
teacher	educators	administrators
rates	rates	rates
rate	rate	rate
days	celebrations	celebrations
day	months	months
kids	fatalities	kids
kid	nickelodeon	nickelodeon
cars	cars	cars
car	car	car
owners	owners	owners
owner	property	property
laws	laws	laws
law	ordinance	ordinance
sports	sports	sports
sport	sport	sport
parents	subsidiary	subsidiary
parent	children	children
men	woman	woman
man	women	women
companies	corporation	corporation
company	company	company
systems	systems	systems
system	software	software
relations	notion	notion
relation	diplomatic	diplomatic
questions	questions	questions
question	question	question
groups	groups	groups
group	group	group
cars	cars	cars
car	car	car
friends	friends	friends
friend	friend	friend
reports	reports	reports
report	report	report
buildings	four-story	four-story
building	houses	houses
artists	illustrator	illustrator
artist	painters	painters
companies	corporation	corporation
company	firms	firms
hours	weekday	hours
hour	hour	hour
events	competed	competed
event	event	event
officials	administrators	website
official	authorities	authorities
decisions	judges	judges
decision	rulings	judicial
benefits	benefits	benefits
benefit	benefit	benefit
employees	employer	employer
employee	jobs	employee
lines	rail	rail
line	line	line
laws	laws	laws
law	statutes	statutes
efforts	efforts	efforts
effort	effort	effort
numbers	chart	chart
number	integers	integers
lives	lives	lives
life	chart	chart
rules	ruled	ruled
rule	chart	chart
products	integers	sum
product	chart	chart
residents	wintering	wintering
resident	chart	chart
parents	subsidiary	subsidiary
parent	chart	weeks
weeks	weeks	weeks
week	non-consecutive	non-consecutive
weapons	weapons	weapons
weapon	weaponry	weaponry
artists	illustrator	illustrator
artist	artist	artist
benefits	benefits	benefits
benefit	pensions	pensions
decisions	decisions	decisions
decision	judicial	judicial
months	wettest	wettest
month	days	days
talks	oldies	oldies
talk	negotiations	agreed
weeks	oricon	oricon
week	non-consecutive	non-consecutive
members	elects	committees
member	member	member
states	legislative	legislative
state	united	united
candidates	election	election
candidate	vote	ballot
employees	employer	employer
employee	jobs	jobs
men	woman	woman
man	women	women
authorities	responsibilities	responsibilities
authority	officials	officials
decisions	appeals	appeals
decision	rulings	rulings
weeks	debuted	debuted
week	non-consecutive	non-consecutive
efforts	efforts	efforts
effort	effort	effort
sports	sports	sports
sport	sport	volleyball
days	celebration	celebration
day	months	months
experts	forensic	forensic
expert	academics	academics
members	elected	elected
member	member	member
losses	win	drought
loss	casualties	casualties
players	players	players
player	player	player
men	woman	woman
man	women	women
standards	standardized	standardized
standard	requirements	criteria
friends	friends	friends
friend	friend	friend
hours	weekdays	weekday
hour	hour	hour
terms	terms	terms
term	term	term
results	resulting	resulting
result	showed	showed
sources	sources	sources
source	source	source
businesses	firms	firms
business	retail	retail
times	hours	hours
time	newsday	newsday
systems	systems	systems
system	system	system
conditions	syndrome	syndrome
condition	weather	weather
issues	magazine	magazine
issue	problems	problems
deaths	negotiations	negotiations
death	oldies	oldies
friends	friendship	friendship
friend	oldies	oldies
cases	arbitration	arbitration
case	case	oldies
members	members	members
member	member	seven-member
games	platformer	platformer
game	game	simulcast
services	services	services
service	service	service
schools	schools	schools
school	school	coeducational
games	nintendo	nintendo
game	game	game
operations	operations	operations
operation	operation	operation
parents	subsidiary	nbcuniversal
parent	siblings	siblings
lines	rail	rail
line	line	line
numbers	chart	charts
number	integers	integers
officials	youtube	youtube
official	affairs	affairs
families	tortricidae	gelechiidae
family	households	households
groups	groups	groups
group	group	activist
projects	projects	projects
project	project	project
streets	streets	streets
street	street	street
hours	hours	hours
hour	hour	hour
kids	boy	boy
kid	nickelodeon	nickelodeon
cars	cars	cars
car	car	car
things	something	something
thing	something	thing
conditions	syndrome	syndrome
condition	weather	extremes
members	elected	elected
member	member	member
states	states	states
state	united	united
sports	sports	sports
sport	sport	sport
problems	solved	solved
problem	problem	problem
times	spent	spent
time	newsday	herald
plans	plans	plans
plan	planned	planned
sales	sell	sold
sale	selling	soundscan
allegations	allegations	allegations
allegation	accusations	accusations
people	possessive	possessive
person	persons	persons
miles	km	km
mile	11km	9km
rules	rulers	rulers
rule	regulations	prescribes
standards	iso	iso
standard	compliance	9001
men	woman	handsome
man	women	women
things	really	really
thing	something	something
people	diplomatic	nations
person	inhabitants	inhabitants
operations	operations	invasion
operation	operation	operation
terms	name	name
term	definitions	definitions
states	states	states
state	united	united
businesses	firms	entrepreneurs
business	retail	retail
problems	solved	solved
problem	difficulties	difficulties
cities	cities	cities
city	towns	towns
officers	rank	lieutenant
officer	non-commissioned	uniformed
owners	owners	owners
owner	owner	owner
services	services	services
service	service	service
dollars	currency	currency
dollar	pesos	pesos
cities	cities	neighborhoods
city	towns	city
players	players	players
player	player	player
men	woman	woman
man	championships	championships
products	consumers	consumers
product	cosmetics	cosmetics
changes	changes	changes
change	change	change
reports	reports	reports
report	report	report
men	woman	woman
man	women	women
questions	questions	questions
question	question	question
workers	workers	labourer
worker	unskilled	labor
losses	win	win
loss	casualties	casualties
laws	laws	laws
law	enacted	legislation
citizens	citizenship	citizenship
citizen	citizen	citizen
families	depressariidae	depressariidae
family	households	households
bank's	!	!
bank	cities	cities
boy's	!	!
boy	cities	cities
film's	movie	movie
film	cities	cities
play's	!	!
play	cities	cities
game's	!	!
game	cities	cities
district's	!	!
district	potawatomi	potawatomi
park's	!	!
park	potawatomi	potawatomi
girl's	!	!
girl	potawatomi	potawatomi
firm's	!	!
firm	potawatomi	potawatomi
community's	!	!
community	potawatomi	potawatomi
author's	!	!
author	corporation	corporation
today's	!	!
today	corporation	corporation
summer's	!	!
summer	corporation	corporation
day's	!	!
day	corporation	corporation
station's	!	!
station	corporation	corporation
agency's	!	!
agency	legislature	legislature
judge's	!	!
judge	legislature	legislature
area's	!	!
area	legislature	legislature
center's	!	!
center	legislature	legislature
county's	!	!
county	legislature	legislature
child's	!	baby
child	2010-11	2010-11
region's	!	!
region	2010-11	2010-11
couple's	!	!
couple	2010-11	2010-11
committee's	!	!
committee	2010-11	2010-11
book's	!	!
book	2010-11	2010-11
president's	!	!
president	counties	counties
area's	!	!
area	counties	counties
team's	!	!
team	counties	counties
university's	!	!
university	counties	counties
band's	!	!
band	counties	counties
project's	!	!
project	charts	charts
wife's	!	!
wife	charts	charts
sheriff's	!	!
sheriff	charts	charts
network's	!	!
network	charts	charts
company's	!	!
company	charts	charts
girl's	!	!
girl	championships	championships
project's	!	!
project	championships	championships
play's	!	!
play	championships	championships
program's	!	!
program	championships	championships
father's	!	!
father	championships	championships
community's	!	!
community	still	still
market's	!	!
market	still	still
game's	!	!
game	still	still
governor's	!	!
governor	still	still
band's	!	!
band	still	still
show's	!	!
show	governments	governments
community's	!	!
community	governments	governments
governor's	!	!
governor	governments	governments
school's	!	!
school	governments	governments
band's	!	!
band	governments	governments
person's	!	!
person	counsel	counsel
film's	!	movie
film	counsel	counsel
play's	!	!
play	counsel	counsel
program's	!	!
program	counsel	counsel
doctor's	!	!
doctor	counsel	counsel
hospital's	!	!
hospital	village	village
region's	!	!
region	village	village
everyone's	!	!
everyone	village	village
town's	!	!
town	village	village
government's	!	!
government	village	village
court's	!	appeals
court	squad	squad
everyone's	!	everybody
everyone	squad	squad
father's	!	!
father	squad	squad
week's	!	!
week	squad	squad
league's	!	!
league	squad	squad
agency's	!	!
agency	groups	groups
panel's	!	!
panel	groups	groups
wife's	!	!
wife	groups	groups
company's	!	!
company	groups	groups
organization's	!	!
organization	groups	groups
woman's	!	!
woman	debuted	debuted
weekend's	!	!
weekend	debuted	debuted
attorney's	!	!
attorney	debuted	debuted
party's	!	!
party	debuted	debuted
union's	!	!
union	debuted	debuted
today's	!	!
today	schools	schools
park's	!	!
park	schools	schools
month's	!	!
month	schools	schools
show's	!	!
show	schools	schools
coroner's	!	!
coroner	schools	schools
board's	!	!
board	sheriffs	sheriffs
nation's	!	!
nation	sheriffs	sheriffs
artist's	!	!
artist	sheriffs	sheriffs
union's	!	!
union	sheriffs	sheriffs
band's	!	!
band	sheriffs	sheriffs
woman's	!	!
woman	parties	parties
weekend's	!	!
weekend	parties	parties
driver's	!	!
driver	parties	parties
band's	!	!
band	parties	parties
jury's	!	!
jury	parties	parties
nation's	!	!
nation	agencies	agencies
man's	!	!
man	agencies	agencies
doctor's	!	!
doctor	agencies	agencies
county's	!	!
county	agencies	agencies
week's	!	!
week	agencies	agencies
board's	!	!
board	bourgogne-franche-comt	bourgogne-franche-comt
author's	!	!
author	bourgogne-franche-comt	bourgogne-franche-comt
evening's	!	!
evening	bourgogne-franche-comt	bourgogne-franche-comt
girl's	!	!
girl	bourgogne-franche-comt	bourgogne-franche-comt
world's	!	!
world	bourgogne-franche-comt	bourgogne-franche-comt
bank's	!	!
bank	governorship	governorship
patient's	!	!
patient	governorship	governorship
commission's	!	!
commission	governorship	governorship
book's	!	!
book	governorship	governorship
band's	!	!
band	governorship	governorship
summer's	!	!
summer	councils	councils
project's	!	!
project	councils	councils
patient's	!	!
patient	councils	councils
area's	!	!
area	councils	councils
father's	!	!
father	councils	councils
day's	!	!
day	chairman	chairman
club's	!	!
club	chairman	chairman
city's	!	!
city	chairman	chairman
play's	!	!
play	chairman	chairman
attorney's	!	!
attorney	chairman	chairman
tonight's	!	!
tonight	tortricidae	tortricidae
victim's	!	!
victim	tortricidae	tortricidae
wife's	!	!
wife	tortricidae	tortricidae
bill's	!	!
bill	tortricidae	tortricidae
game's	!	!
game	tortricidae	tortricidae
park's	!	!
park	woman	woman
daughter's	!	daughters
daughter	woman	woman
wife's	!	ne
wife	woman	woman
center's	!	!
center	woman	woman
jury's	!	!
jury	woman	woman
tonight's	!	!
tonight	mayors	mayors
court's	!	certiorari
court	mayors	mayors
society's	!	!
society	mayors	mayors
family's	!	!
family	mayors	mayors
league's	!	!
league	mayors	mayors
boy's	!	!
boy	areas	areas
club's	!	!
club	areas	areas
group's	!	!
group	areas	areas
jury's	!	!
jury	areas	areas
governor's	!	!
governor	areas	areas
judge's	!	hear
judge	presidency	presidency
station's	!	!
station	presidency	presidency
state's	!	!
state	presidency	presidency
baseball's	!	!
baseball	presidency	presidency
father's	!	!
father	presidency	presidency
association's	!	!
association	regions	regions
woman's	!	!
woman	regions	regions
family's	!	!
family	regions	regions
father's	!	!
father	regions	regions
center's	!	!
center	regions	regions
child's	!	!
child	uncle	uncle
president's	!	!
president	uncle	uncle
night's	!	!
night	uncle	uncle
weekend's	!	!
weekend	uncle	uncle
everyone's	!	everybody
everyone	uncle	uncle
nation's	!	!
nation	consulting	consulting
dollar's	!	!
dollar	consulting	consulting
system's	!	!
system	consulting	consulting
company's	!	!
company	consulting	consulting
driver's	!	!
driver	consulting	consulting
agency's	!	!
agency	committee	committee
firm's	!	!
firm	committee	committee
general's	!	!
general	committee	committee
administration's	!	!
administration	committee	committee
week's	!	!
week	committee	committee
author's	!	!
